SMILES,D2R_Activity,D2R_pIC50,_5HT2A_Activity,_5HT2A_pIC50
O=C(C1CCCN(Cc2ccc(F)c(C(F)(F)F)c2)C1)N1CCOCC1,0.012419170700013638,-3.8293684875190097,0.0073873260989785194,-2.599378686434469
O=S(=O)(c1ccccc1)N1CCC(C2=Nc3ccccc3-n3cccc32)CC1,0.004843526985496283,-3.0192867544817985,0.024585383012890816,-1.6520731434808749
CCC1(C(=O)N2CCN(C3=C/c4cc(F)ccc4C(c4ccccc4)CC3)CC2)CCN1C,0.011046006344258785,-1.466868038975329,0.012193294242024422,-1.9803689804219167
Nc1c(-c2ccccc2)nnn1-c1cccc(NC(=O)c2ccco2)c1,0.0029625524766743183,-3.6279134367545227,0.013680003583431244,-2.0734463020578877
O=c1c(C(O)=Nc2cccc(F)c2)cnn1C[C@H]1[C@@H](O)C2OCCC2N1CCN(CCCCC2)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCN(CCC)C(=O)c1cc2c([nH]c1=O)CCCN2C,0.003561209188774228,-3.31904480906154,0.01939745992422104,-2.9946580783495884
CC(=O)O[C@](C)(C)C(=O)C1CC2CCC(=O)C1CCC2O,0.0039495257660746574,-1.968331412600437,0.02430865354835987,-3.075761050185834
O=c1oc(-c2ccccc2)nn1Cc1ccc(C(F)(F)F)cc1,0.007641457952558994,-3.4109243064879013,0.010547910816967487,-2.6464328190796267
O=C(c1csc2ccccc12)N(Cc1ccccc1)CC(O)C1CCCCC1,0.006486637983471155,-3.7607475787380427,0.009052586741745472,-2.157608008462699
O=C(O)/C=C/c1ccc2cccc(-c3ccc(C(F)(F)F)cc3)c2n1,0.0072129699401557446,-2.736507238945801,0.012593074701726437,-3.5266491510561924
COc1cccc(/C=C/C(O)=Nc2cccc(C(=O)OCCN3CCCC3=O)c2)c1,0.004610436502844095,-3.846200731324746,0.008386153727769852,-3.9141327688642384
COc1ccc(SCCC(=O)c2ccc(F)cc2)cc1.O=C(O)C(=O)O,0.010548015125095844,-2.4356812003186183,0.023094987496733665,-2.9815881688275985
CCC(C)C(=O)OCc1c(C)nc2cc(=O)[nH]n2c1C,0.005978924222290516,-3.4442860260177577,0.020229091867804527,-3.1302760549477853
Cc1ccc(C)c(Nc2nc(-c3ccc(S(=O)(=O)N4CCC(C)CC4)cc3)cs2)c1,0.008578365668654442,-3.9428262107377927,0.019533740356564522,-1.970050963106459
CN1CC23c4c5ccc(O)c4OC2C(=O)N(C)CCC3(C#N)CC2(C)C1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(-c2nnc3n2N=C(S)C2=CN(NS(C)(=O)=O)CC2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
c1ccc(NCc2ccco2)cc1,0.009059137664735317,-3.434002711201797,0.004031382501125336,-3.328891473681479
COc1ccc(-c2cc(-c3ccc(NC(=O)N4CCCCC4)cc3)nc(-c3ccc(F)cc3)n2)cc1,0.004292805679142475,-3.657241879284939,0.016620300710201263,-2.0604367937823396
COc1ccccc1C(C#N)CCC(=O)OCC(F)(F)F,0.0027703791856765747,-3.8592441279725436,0.004167336504906416,-4.051056903525609
O=C(O)c1cccc(CSc2ccccn2)c1,0.0025730759371072054,-3.5381253467748652,0.00642032315954566,-3.585347542452443
O=C(Nc1ccccn1)c1cnc(-c2ccccc2)nc1-c1cccnc1,0.0030222737696021795,-3.7337042967650964,0.01406071800738573,-3.008050127852602
CSc1ccc(C(O)=Nc2nc3ccc(-c4ccc(Cl)cc4)cc3[nH]2)cc1,0.004745093639940023,-3.4808905486242114,0.011759386397898197,-3.42506933386239
Cc1ccc(-n2cnnc2SCC(=O)c2ccc(F)c(F)c2F)cc1,0.003147850511595607,-2.485629072280556,0.008793577551841736,-3.0823510830920418
Cn1c(=O)c2c(nc3n2CCN(Cc2ccc(Sc3ccc4c(c3)OCO4)C3CCCCC4)n2C)n(C)c1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C=CCN(CC=C)C(=O)c1ccccc1OCc1ccc(C(F)(F)F)cc1,0.00589998671784997,-3.390395384405169,0.008397922851145267,-3.6319683712991058
COc1cc(OC)cc(-c2nnc(SCc3ccc(F)cc3)o2)c1,0.006900278851389885,-3.3117528982763575,0.005567451007664204,-3.5168974982778467
COc1cc(OC)c(-c2noc(-c3cc(-c4ccc(C)cc4)no3)n2)cc1OC,0.0056608314625918865,-2.7940555131903144,0.018431365489959717,-3.657313453008751
Cn1c(=O)oc2ccc(N=C(O)CC3OC(C)(C)CO3)cc21,0.007025217637419701,-3.898695547465943,0.01048645842820406,-3.640336084926282
COC(=O)c1cc2c(=O)n3ccccc3nc2n(C)c1=O,0.002691025612875819,-3.5618090107299687,0.019359147176146507,-3.8553646565963655
COc1ccc(Cl)cc1/C=C/c1ccc(O)cc1,0.03162014111876488,-2.341114936166769,0.01144048199057579,-3.317677563316211
COc1ccc(/C=N/Nc2cnc3c2c(=O)n(C)c(=O)n3C)cc1OC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc(C)c2c(-n3nc(C)nc3C)cc(-c3ccc(OC)cc3OC)nc2c1,0.006858517415821552,-3.4933862396585105,0.01938195526599884,-3.112426034106047
COc1ccc(-c2cc(C(=O)N3CC(O)=Nc4ccccc43)cc(OC)c2)cc1,0.003983416128903627,-4.09074448008508,0.008554087951779366,-3.3132623111242605
CN1CCN(C2=C/C(=O)c3sc4ccccc4[n+]3C)CCC2)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cn1c(-c2cccs2)nc2cc(Br)ccc21,0.011736694723367691,-2.453784908529297,0.006140551064163446,-1.4492915332411431
COc1cc(/C=N/Nc2nc(-c3cccc(OC)c3)cs2)cc(OC)c1,0.007013744208961725,-4.1652785971917705,0.00989776011556387,-3.5888499751402008
NC(=O)c1ccccc1OCC#CCNC(=O)c1ccccc1F,0.004508411977440119,-2.7162808199216526,0.0018345217686146498,-3.8477224967796593
CCN1CC(C(O)=Nc2cc(-c3ccc4c(c3)OCO4)ccc2C)CC1=O,0.007372923661023378,-2.8683931771964857,0.016035690903663635,-2.8400320293223253
CCN(CC)C[C@@H]1Cc2ccccc2CN1CCN(Cc2cn(C)c3ccc(Cl)cc23)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(/C=C/C(=O)/c2nn(-c3cccc(Cl)c3)c3ccccc23)cc1OC,0.0058166165836155415,-3.1644719188179367,0.009673879481852055,-2.8701509756840307
CN(CC(O)C1CC1)C(=O)COC(=O)C1CCN(c2ccc(F)cc2)CC1,0.0046845232136547565,-2.517892749824171,0.01675974391400814,-2.1378401619868286
COc1ccc(N=c2sc(-c3cccnc3)nc2C(C)O)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1/C(=C/c2ccc(F)cc2)Cc2ccccc21,0.004920455627143383,-3.440521455690753,0.005262771621346474,-2.1480724198594907
COc1cc2nc(-c3ccc4c(c3)OCCO4)cc(C(F)(F)F)c2cc1OC,0.005878222640603781,-3.13114273762612,0.041193004697561264,-3.162121432488024
O=C(NCc1cc2cccc(O)c2o1)c1cc2cc(Cl)ccc2o1,0.007490177638828754,-1.763677681668808,0.01123720407485962,-2.489235258771402
c1ccc(-c2cc(CN/N[C@H]3C[C@@H](c4ccccc4)O3)nc(-c3ccccc3)n2)cc1,0.015032049268484116,-3.6636452395964496,0.0065779355354607105,-3.499074613497896
Cc1cccc(C(=O)N2CCN(C(=O)Cn3cnc4c(N=C(O)c5ccc(Cl)cc5)ccc43)CC2)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(CCN1C(=S)Nc2cc(Cl)ccc2S1(=O)=O)c1ccccc1,0.005580489058047533,-2.1066989643512,0.008000792004168034,-1.85393867654563
Cc1ccc(Br)c(N(C)C(=O)c2ccccc2O)c1,0.007473114412277937,-3.011242308091317,0.006699054501950741,-2.7157131998775363
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@]4(Cl)[C@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.007749319076538086,1.1062928100094336,0.026844922453165054,-2.289764273257937
Cc1ccc(-c2csc(N/N=C/c3ccc(C(F)(F)F)cc3)n2)cc1,0.015040446072816849,-3.980329391471862,0.014404184184968472,-2.6490623639184707
COc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]341,0.02588054910302162,-1.4195391109193765,0.10779344290494919,-2.925263108142249
COc1cccc(N=C(O)c2cc3c(OC)cc4oc(=O)c(-c5ccc(OC)cc5)c(-c4c3ccc(Cl)cc4)c2OC)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN=C(O)c1ccccc1N=C(O)CSc1nc(O)nc(O)n1,0.004917568527162075,-3.747132153492142,0.01370492484420538,-5.10646271004453
Cc1ccc(OCc2ccc(Cl)c3cccnc23)cc1.O=C(O)C(=O)O,0.012656807899475098,-3.105586134625887,0.029182925820350647,-3.3315084916007107
CC1=C(C(O)=Nc2ccccc2)C(c2cccc(Cl)c2)n2ncnc2N1,0.006254617590457201,-3.7171159289568085,0.0064101442694664,-3.528667697909761
Cc1cccc(-n2cc(CNC(=O)c3ccc(OCCN4CCN(c5ccccc5)CC4)cc3)nn2)c1,0.24792799353599548,-3.479813921941304,0.08933065086603165,-3.3142206708509585
COc1cc(/C=N/Nc2nc3c(F)cccc3s2)cc(OC)c1OC,0.007679990492761135,-3.6190571934452063,0.00919538363814354,-3.118842570854835
O=C(O)c1scnc1C1CC1,0.004579292610287666,-2.289063379881647,0.01579231210052967,-3.0856611452823746
O=C(/C=C/c1cccnc1)c1sc2ccccc2c1Cl,0.005106245633214712,-3.1726958568348516,0.009114360436797142,-3.442889800577429
CC(=O)N1CCC(C(=O)OC2(Cc3ccccc3)COC2)CC1,0.005302078556269407,-3.8513349579916993,0.02039695531129837,-3.0898871167265094
CN1c2ccccc2C(c2ccccc2)N(Cc2ccccc2)C1=O,0.006404076237231493,-3.74444776368071,0.005626147612929344,-2.1073354062318006
Cl.c1cc2cccc(O)c2n1CC(c1c[nH]cn1)N1CCCC1,0.034909509122371674,-3.251585034335041,0.041139908134937286,-2.6797305132732614
Cc1cc(-c2ccc3c(c2)OCCO3)n2ncc(-c3ccc4c(c3)OCO4)c2n1,0.004545729607343674,-2.819759865629766,0.03391753509640694,-2.903509927522097
Cc1cc(OCCCCSc2n[nH]c(=O)n2C2CCCC2)ccc1Cl,0.00600712513551116,-2.648628134388883,0.009702829644083977,-1.7555590675098491
COc1cc(C(O)=Nc2cc(OC)ccc2OC)cc(Cl)c1O,0.006423940882086754,-3.3279461445074014,0.01690792106091976,-3.7100131627066615
CCCC(=O)N1CCC2(CC1)N=C(c1ccccc1O2)c1ccccc1C2=C(C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=S(=O)(CC(O)=NCc1ccccc1)c1ccccc1F,0.005790531635284424,-2.8448980509873283,0.01715760864317417,-3.6953536441790624
O=c1c2ccc(Br)cc2ncn1Cc1noc(-c2cccc(F)c2)n1,0.0064173671416938305,-2.8563706074433837,0.004903204273432493,-3.273694776119818
C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(C)cc2)n(C)c1=O,0.0037523964419960976,-2.922641763604346,0.02412468008697033,-2.516081052016914
CC1=C(c2ccccc2)C(C(=O)O)(c2ccccc2)C(C)=N1,0.002845203271135688,-3.4714433075580198,0.0020853152964264154,-3.646791243545189
Cc1cccc(N)c1O,0.014024578966200352,-1.0310314470338222,0.08812882751226425,-2.255633883148488
Cc1ccccc1N=C(O)CN(C)Cc1cccc(O)c1,0.011464829556643963,-3.6294989076599644,0.0094608711078763,-3.8119668396032114
COc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@@]4(C)[C@H](CC3O)OC[C@@H](O)[C@H]4O[C@H]21,0.0022956947796046734,-2.9770098072511155,0.019363077357411385,-3.082888027839394
CN(C)S(=O)(=O)c1ccc(C(O)=NC(N)=NCc2ccccn2)cc1,0.01736111380159855,-3.6432157786746746,0.005704276263713837,-4.37164448687569
O=C(N/C(=C/c1cccc(F)c1)c1ccc(Br)o1)c1cccc(F)c1,0.003698786022141576,-3.4898921298434376,0.006726269610226154,-2.3730777510382994
Cc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,0.14355486631393433,-3.3200094669386546,0.0034355968236923218,-3.1821851917564867
O=C1N=C(O)[C@H](Nc2ccccc2)N1CCO,0.0030195394065231085,-2.8092005864766088,0.008091031573712826,-2.932017569462457
Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2cccc(C(=O)N3CCOCC3)c2)cc1,0.004069200251251459,-4.180163802233622,0.011813699267804623,-2.4024182820038242
CN(C)CCN1c2ccccc2Sc2ccc(Cl)cc21,0.31889808177948,-1.450939299432661,0.006244072690606117,-0.9957382546587277
COc1cc(OC)c2ccc(CCNCCc3ccc(OC)c(OC)c3)cc2c1,0.07125488668680191,-3.1750452633023243,0.2989734709262848,-3.192506298821554
Cc1cccc(OCC(O)CN2CCN(c3ccccc3)CC2)c1.Cl,0.8190426826477051,-3.1293096984295508,0.37596696615219116,-3.1460498312204215
CC12OC(=O)c3cccc(OCc4ccc(OC(F)F)cc4)c3C1=CC(=O)C(C)(O)C1CC1CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1oc(-c2ccccc2)nc1CC(O)=Nc1nc2ccccc2[nH]1,0.0032894443720579147,-3.769737298463827,0.011140693910419941,-4.125198400817812
CCC(O)=Nc1nc2ccc(OCc3cc(OC)c(OC)c(OC)c3)cc2s1,0.00735516520217061,-3.7119446870457313,0.013272463344037533,-4.3671346614783015
C#CCN1CCN(Cc2nc(-c3cccc4ccc(C)cc34)no2)CC1,0.004606346134096384,-3.1421551881361935,0.003101269481703639,-3.871620903987369
O=S(=O)(c1ccc(Cl)cc1)N1CCC(Nc2nc3ccccc3s2)CC1,0.0066611687652766705,-3.412172301751151,0.018642697483301163,-2.165007177419195
COc1cc(OC)c(-c2cc(-c3ccc(C(C)(C)C)c(O)c3)c(N)n2)cc1OC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCOCCCCN=S(=O)(=O)c1ccc(NC(=O)c2ccoc2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N#Cc1ccccc1/C=C\C(O)=Nc1ccccc1,0.006846315693110228,-3.5503418542534178,0.022613301873207092,-4.398378343866328
O=c1[nH][nH]c(=N=C(O)c2ccncc2)[nH]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccccc1NC(=O)c1cccc2ccccc12,0.0022984694223850965,-3.4577587902666647,0.008918819949030876,-2.4677259332807546
COc1ccc(S(=O)(=O)N(Cc2cccc(C)c2)C2CCN(S(=O)(=O)c3ccc4c(c3)OCO4)C2)cc1,0.007194141857326031,-3.905208938129065,0.011734521947801113,-2.4961216725504753
c1ccc(-n2cc(CN[C@H]3C[C@@]4(Cn5cccc5-c5ccccc56)OCC45)CCS3)cn2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCC(C(O)=Nc1ccc(OC)cc1)C(=O)c1cc2ccccc2oc1=O,0.002812127349898219,-3.7059613251401218,0.009908774867653847,-3.5771700499316594
O=C(c1cccs1)N1CC2C3CCC(C2)C3C1CO,0.0039046749006956816,-4.7289927960831095,0.009399349801242352,-2.316862897019727
c1nc(N2CCCCC2)nc(NCCN=C(O)C2CC2)n1,0.002763002645224333,-4.154867990551251,0.017319034785032272,-5.159581685330753
C#CCN(C)Cc1ccccc1,0.0011357907205820084,-3.633031694251317,0.005276751704514027,-4.38687963918923
CN(C)c1c(-c2ccc(F)cc2)oc2ccc(O)cc12,0.027558280155062675,-1.1011717346633907,0.014890897087752819,-2.0312410108691723
CCOc1ccc(-c2cn(-c3cc(-c4cccc5c4OCN(CC)CC5)nn3)cc(=O)n2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@H]1C[C@]23CC[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.004512051586061716,4.276686315282034,0.0639142394065857,-2.8984757850496727
CC(=O)c1ccc(/C=C/c2ccc(-c3cccc(N)c3)cc2)cc1,0.007945804856717587,-2.9452374124582277,0.008709107525646687,-3.3299215693338926
COc1cccc(-n2c(=O)c3c4c(cnc3n(C/C=C/c3ccc(F)cc3)c3cc4ncn(C)c32)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC1(CC)Oc2cc(OC)ccc2N(Cc2ccccc2)C1=O,0.00820558238774538,-2.21810640304412,0.01420948188751936,-2.1918448438046183
OC(CN1CCN(c2ccccc2-n2cccn2)CC1)=NCc1ccccc1,0.023804666474461555,-3.4394731673618257,0.04498863220214844,-3.549356392620977
COc1ccc(Cc2cnn(Cc3cccc(OCc4ccc(C)cc4)c3)c2)cc1OC,0.006044897250831127,-3.7424424789840502,0.006854981184005737,-3.15540686923886
COc1ccc(N2CC=C[C@H]2c2nonc2-c2ccco2)cc1,0.0017307716188952327,-2.800633622838566,0.00701808650046587,-3.8484759926735546
Oc1ccc(-c2ccccc2O)c(Br)c1,0.015422306954860687,-0.5611361228233465,0.005403598304837942,-2.091829397063908
COc1ccc(/C=C/C(O)=Nc2ccc(C(F)(F)F)cc2)cc1,0.005780186038464308,-4.085305454574987,0.010198276489973068,-3.986523184149502
Cc1oc(-c2cccs2)nc1Cn1ccc2ccccc2c1=O,0.002301886910572648,-2.9799984882153066,0.010986444540321827,-2.708882838186487
CC(C)c1cc(/C=N\N=C(O)c2ccccc2Cl)n(-c2ccccc2Cl)n1,0.006651643197983503,-3.6726393900746483,0.008027113974094391,-3.1614313436295927
CCOC(=O)C(CC(C)=O)c1ccc2c(c1)CCC(=O)N2Cc1ccncc1,0.005391888786107302,-3.5668818530145208,0.00939139723777771,-3.380111730664205
CCN1CCC[C@H]1CN=C(c1ccccc1)c1cc(OC)c(OC)cc1OC,0.0700904056429863,-3.647035641099512,0.0014656702987849712,-3.143732989192598
Cc1ccsc1C(=O)Oc1ccc(Cl)cc1,0.004172399640083313,-3.9191410698652183,0.013301827013492584,-2.4979435501245537
CC(C)=C/C(C#N)C(O)=Nc1ccc(Cl)cc1,0.006596330553293228,-3.878595808369636,0.0055964915081858635,-4.346706446092859
CC(=O)OC1OC(c2ccccc2C(F)(F)F)O1,0.008496479131281376,-4.732251983712904,0.005117224063724279,-4.168075527833298
CCOP(=O)(OCC)Oc1cc(C)n(-c2ccc3ccccc3c2)n1,0.0024700264912098646,-3.263031421659652,0.010712126269936562,-2.946136919156155
CN(C)CCOc1cccc(/C=C/c2nnc(N3CCCC3)s2)c1,0.013037707656621933,-3.614997608853309,0.010757852345705032,-4.264612873664426
O=C1N[C@@H](c2ccc(Cl)c(Cl)c2)Nc2sccc21,0.004667073488235474,-2.187089659229322,8.793084998615086e-05,-2.8180126600564694
CC(=O)N1c2ccccc2CC2CN(C(=O)c3c(F)cccc3F)CCN2C(=O)CC1C,0.004226758144795895,-2.600279867894124,0.017382431775331497,-2.4239450545044945
CN(C)CCCCSc1ccccc1.Cl,0.11615364998579025,-2.565396623369966,0.0068724132142961025,-2.172529088882893
CCCc1cc(C(=O)OCC(=O)N2CCN(c3ccc(OC)cc3)CC2)cc(OCC)c1OC,0.004157238639891148,-3.716067317552185,0.02306881546974182,-3.857670415826677
CCOc1ccc(C(C)=O)cc1Cn1c(C)nc2ccccc2c1=O,0.003288332838565111,-3.4343908174210522,0.007157226093113422,-3.317090913901228
Cc1ccc(-n2ccnc2)cc1N=C(O)c1cc(Br)ccc1O,0.005278246011584997,-3.0259430369102693,0.008992989547550678,-3.0709478248104887
CC(=O)c1ccc(/C=C/[C@H](O)C[C@@H]2[C@H]3C[C@H](C)[C@@H](O)[C@@H](O)C[C@H]4C(O)=NC3(C)C2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CO/C=C/CS/C1=C\C(=O)c2ccccc2C1=O,0.006429031956940889,-2.9587393227503576,0.010294654406607151,-3.9589162713887758
CN1C(=O)C(O)(c2ccc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2)c2cccc21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C#CCOC1CCC2C3CCC4C(CC(C4)C2)C3C1,0.009533780626952648,-5.321533931716017,0.0022021562326699495,-2.779230391632124
Cc1ccccc1C1(CNc2ccccc2F)CCOCC1,0.003850466338917613,-2.1457297854409756,0.007705091033130884,-2.2981812885419255
C#CCNCc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1,0.005105318035930395,-3.245704872037739,0.0037854663096368313,-3.3792259128848605
COc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1C(F)(F)F,0.006738657597452402,-4.005871109913204,0.012763964012265205,-3.3775816287448577
COc1cccc(-n2c(=O)c3c(C)cc(-c4ccccc4OC)c(-c4cc(F)cc4F)cc3n(C)c2=O)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nc2ccccc2n1Cc1cc2n(n1)CCC2,0.003743883455172181,-3.416693192284475,0.012806725688278675,-3.11159657067284
C#CCN(C)[C@H](C)Cc1ccccc1,0.0026089437305927277,-3.6510648565759056,0.00861305557191372,-3.538434127751456
N#Cc1cc(OC2CN(Cc3ccccc3)CC2CCc2ccccc2)ccc1F,0.18682171404361725,-3.434958599881426,0.047813672572374344,-3.082079117957938
Cc1nncn1-c1ccc(NC(=O)CNC(c2ccc(F)cc2)c2nccn2C)cc1,0.004338019527494907,-3.920089804725845,0.0050651696510612965,-2.857453515326923
CCOC(=O)c1c(C)csc1N=C(O)C1CCC2CCC(=O)N2C1,0.007986354641616344,-3.419743949936132,0.018406987190246582,-2.9534806494616666
Cc1nc2ccc(Nc3nc(=O)n(Cc4ccccc4Cl)c(=O)n3-c3ccccc3F)cc2s1,0.0033101942390203476,-3.2726911542270267,0.014032058417797089,-1.6117767969951786
C#CCN1CCN(CCOc2ccc(Cl)c3cccnc23)CC1,0.01656448282301426,-2.911242949176096,0.00747014069929719,-3.6679545506638087
CCN(CC)C(=O)CSc1nc(N2CCCC2)c2c(C)c(C)sc2n1,0.006938289850950241,-3.3917424716000086,0.01549204345792532,-3.6473259045645685
O=c1[nH]c(CN2CCN(c3ccccc3F)CC2)nc2ccccc12,0.15812677145004272,-2.1217470918516046,0.10569633543491364,-2.9280276951895683
Cc1ccc(C)c(-n2nnnc2Sc2nc3ccccc3c(=O)n2CC2CCOCC2)c1,0.0035489206202328205,-3.2450691975273567,0.005533613730221987,-3.286711085202931
COC(=O)c1cc(CN(C)CCc2nc[nH]n2)c(C)n1C,0.027175994589924812,-4.164571153723017,0.013026907108724117,-4.173856718026519
COC[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1O,0.006767952349036932,-4.358568232794142,0.003141233464702964,-3.301422524957663
CCCC(C)(CCO)C1CCN(Cc2ccc(OC)c(OC)c2)CC1,0.07435319572687149,-3.195565000804532,0.004539211746305227,-3.6051916608247536
Cc1ccc(OCC(O)CN(C)Cc2ccccc2)cc1C,0.0850939229130745,-3.7882641204531984,0.04114822298288345,-3.3822229700060586
CC(C)OCCOC(=O)C=C(C)c1ccccc1,0.006771062035113573,-3.964248160200282,0.005999682005494833,-3.636343053735314
OC(=NC1N=C(O)CN(Cc2ccccc2)C1=O)c1ccc(Cl)cc1,0.006594015285372734,-3.7849991174608606,0.006081965286284685,-3.277760953774367
CC(C)=CC#CCNC(=O)c1cc(Br)cc(F)c1,0.007358727045357227,-3.026184697531511,0.0010074572637677193,-3.8621801068871253
CC[C@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3CC(O)=Nc4cc(OC)ccc4[C@]3(CC1C)[C@H]2O,0.003217493649572134,-0.9977188350098865,0.03680190443992615,-2.5831553180094184
CCc1ccc(OCCN2C(=O)CS[C@@H]3(CCN(c4ccc(OC)cc4)C3=O)C2=O)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1CCN(S(=O)(=O)c2ccc(OC(=O)C3CCN(Cc4ccccc4)CC3)cc2)CC1.Br,0.02334098517894745,-3.3506266584237943,0.05264268070459366,-1.7443092891817233
Cl.c1ccc(N2CN(c3cccnc3)CC2c2ccc(-n3ccnc3)cc2)cc1,0.003968683071434498,-3.086439814987812,0.017980381846427917,-3.0422043543727613
C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(Cl)cc2Cl)n(C)c1=O,0.004796664696186781,-2.3752415374089115,0.022963644936680794,-2.4831681324023642
COc1cc(C2=NOc3cc(Br)ccc3C2=O)cc(OC)c1OC,0.005327741149812937,-2.2438682744960277,0.008486591279506683,-2.7366215354849044
CN(C)Cc1c(C(F)(F)F)cc(-c2cccs2)nc1NCc1ccc(-n2ccnc2)cc1,0.00915980152785778,-3.0380743216353605,0.016382403671741486,-3.2726776439820706
C#CCN(C)[C@H](C)CCc1ccccc1.O=C(O)C(=O)O,0.01600467786192894,-3.3859586781677087,0.022801510989665985,-3.964514629007279
CN=c1sc(-c2ccc(OC)c(OC)c2OC)nc2ccc(C)cc12,0.007922043092548847,-2.9805216400758443,0.01503822859376669,-3.658918107751589
COc1ccc(N=C(O)/C=C/c2c(F)cccc2F)cc1,0.003396399086341262,-3.3964001616141117,0.008011539466679096,-3.7916571093984457
CN(CCc1ccccc1)Cc1ncc(-c2c(O)cccc2O)o1,0.020558208227157593,-2.0341525012388555,0.02422092854976654,-3.2198571653755117
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccccc1Cl)c1cc(O)c(O)c(O)c1O2,0.008349593728780746,-1.1624501482357839,0.04814361035823822,-3.24664381678339
CC1CCc2ccccc2N1C(=O)Cc1ccccc1,0.006593287456780672,-3.6493381554372704,0.008693852461874485,-2.571831956622658
O=C(CN1C(=O)C2CSCN2c2ccccc21)c1ccc(Cl)cc1,0.007557065691798925,-2.5070547601903943,0.006972020957618952,-1.8688669697050193
C#CCN(C)Cc1ccc(CNC(=O)c2cc(-c3ccccc3)n[nH]2)cc1,0.004498591180890799,-3.4314691515871214,0.006283393129706383,-3.499230981695524
C/C(=C\c1ccccc1)c1cc(S(=O)(=O)N2CCC(O)CC2)ccc1O,0.0073990169912576675,-3.546544976356728,0.0057077473029494286,-2.9320555868163476
COc1ccc(NC(=O)CN2CCN(c3ncccn3)CC2)cc1,0.11745305359363556,-4.708307274594748,0.21521788835525513,-3.77364749627253
Oc1ccc2c3c1O[C@@H]1[C@@H](O)CC[C@]4(O)[C@H](C2)N(Cc2cccs2)CC[C@]341,0.17594097554683685,-0.332280006828491,0.08065563440322876,-1.9025013290612653
c1ccc2c(-c3nc(CN4CCN(Cc5ccco5)CC4)cs3)ccc2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)c1ccc(C(=O)OCc2nc3ccccc3o2)cc1,0.003815361997112632,-3.830156330682607,0.004781424533575773,-4.011834950298141
Cc1ccc(-n2c(=O)c(C#N)c3n(c2=O)CCNC3)cc1,0.005212521646171808,-3.284671401063842,0.14524197578430176,-2.173819890554665
COc1cc(C2=CC(=O)C(C#N)=C(c3ccccc3Cl)C2)cc(OC)c1OC,0.007883480750024319,-2.744337486509848,0.012458163313567638,-3.3860099283317675
