SMILES,AChE_Activity,AChE_pIC50,MAOB_Activity,MAOB_pIC50
O=C1CC([C@H]2C[C@H]3c4ccccc4CCC3(O)C(=O)C2[C@]2(O)C=C[C@@H](C2)CCC2)(Cl)C=C[C@H]35,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(NCC1CCCCC1)c1cc2ccccc2c(=O)o1,0.5100985169410706,inf,0.14501601457595825,-3.4996573743799955
CC[C@H](O)C(=O)[C@H](C(=N)O)CCN,0.4791097044944763,inf,2.3099676127458224e-07,-4.0749864006615395
C#CCN[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0.5324458479881287,inf,1.4837278072832305e-08,-4.481404199593698
CCCCCCCCCC(=O)OCC1CCCN(C=O)C1,0.48549771308898926,inf,0.04589994624257088,-4.360293803154726
CN1CC(=O)NC1=NN(c1ccc(F)cc1)c1ccccn1,0.5026546120643616,inf,0.013438441790640354,-3.7459084501296944
CN1CCN([C@H](N=[N+](Cl)Oc2cccc3ccc([N+](=O)[O-])cc23)c2ccccc2)CC1,0.4979611039161682,inf,0.011837470345199108,-4.074394228502971
CC(C)N=c1cc(OCC(=O)N(C)C)cc(-c2ccc3c(c2)OCO3)n1C,0.49903127551078796,inf,0.019715525209903717,-4.706696138160339
CN[C@H]1C[C@H](O)[C@@]([O-])([C@@H]2OC(COc3ccc(OC)cc3)[C@H]2C(O)=Nc2ccc(S(=O)(=O)2)C2(C)[C@H](=O)c3cc3cc4[nH]c(O[C@H]3c32)[C@@H]4)[C@H]c(C[C@H]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(Cl)cc1N=C(O)CN(c1cc(C)nc(C)n1)S(=O)(=O)CCN1CCCC1,0.49655991792678833,inf,0.010822842828929424,-4.987307492917704
CC[C@H](O)CN=c1sc2ccc(Cl)cc2n1C,0.5006111264228821,inf,0.5032853484153748,-3.3352997365228374
CCCCN(C(C)CCC)C(=O)c1c(C)nc2nc(C)cc(C)n2c1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1CCOC(CN(c2ccccc2)c2cc(-c3ccccc3)nc3c(C(C)C)cccc23)C1,0.5118376016616821,inf,0.4297217130661011,-4.046824979809763
CCN1CCC[C@@]23c4c5ccc(O)c6[nH]c4c(C)c5[C@@H]5[C@H](C)C[C@H]3[C@H]2C1C5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC1=N[C@H](O)C[C@H]1N[C@@H]1c1ccc(OCc2ccccc2Cl)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C#C[C@]1(O)CC[C@@H]2C3CCC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]21C,0.5220091938972473,inf,8.796321344561875e-05,-3.814341498352177
CN1C(=O)C(O)(c2cccc(Cl)c2)=COc2cc([N+](=O)[O-])ccc21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H]1CC(=O)C(O)(CCN2CCN(c3ccccc3)CC2)[C@@H](F)[C@@H]1O,0.5083205103874207,inf,0.023897269740700722,-3.869283598779245
CC1(C)CC(=O)[C@@H](CN2CC=C(Cc3ccc4c(c3)OCO4)CC2)c2cc(O)ccc2O1,0.5167260766029358,inf,0.0008314374135807157,-4.981558440565571
CC(=O)Nc1nc2ccccc2n2c(N)nnc12,0.5067414045333862,inf,0.008444920182228088,-6.461056553810597
Cn1c(=O)c2c(nc(CN3CCN(Cc4ccccc4)CC3)n2C)n(C)c1=O,0.5029069781303406,inf,0.06261148303747177,-4.3490985638799735
COC[C@H]1CCC2(CC)OC3=C[C@@H](OCC(=O)CCCCN4CCCC[C@@]4(C)[C@@H]3CC[C@@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cl.NC[C@@H](\Cc1ccc(Cl)cc1Cl)N1CCCCCC1,0.5020347833633423,inf,3.8300302549032494e-05,-3.8905959564450248
CC(C)(C)OC(=O)Nc1ccc(N=C(O)CN/C(=S)NC2C=CSC2=NCCN(CCCC2)C(=O)O)cc1SC(=O)(=O)C(=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(CN[C@@]23C=CC4=CC=CC4(C)[C@H]3C(=O)O)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1CC(C=Cc2ccc(C(F)(F)F)cc2)CC1CCc1ccccc1,0.5070696473121643,inf,0.12196087837219238,-3.0407066763985777
COC(=O)c1c(C)[nH]c(C)c1C(O)=NCC1=C(C(=O)OC)=C(C)OC1COC1CCCCC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCC[C@@H](CC)N,0.47345349192619324,inf,0.0002098732948070392,-3.489229059309777
CCc1cc2c(=O)n(CCCC(O)=NC3C(O)COC3=O)cnc2s1,0.505422055721283,inf,0.17184904217720032,-3.3199638967871348
COc1ccc2c3c1O[C@H]1[C@H](O)[C@H]4C[C@H](C2)N(C)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)CC[C@]314,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc2cc(S(=O)(=O)N3CCc4ccccc4C3)c(=O)oc2c1,0.5161640644073486,inf,0.003147958545014262,-4.64323096511419
CCOC(=O)[C@]1(CC)CCN2CC[C@@]3(C[C@H]2C)C[C@H]2CN(C)CC[C@@]3(O)[C@H]21,0.521972119808197,inf,2.086271259915673e-11,-4.689429704879192
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.5260167121887207,inf,2.99067970388478e-08,-4.224032130706093
FC(F)(F)CCl,0.46256715059280396,inf,0.46462205052375793,-1.413633788750882
CN1[C@H]2C[C@@H](S1)Cc1ccccc1Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)(C)CC[C@@H](O)[C@@H](C(=O)O)C[C@H]1O[C@@H]2O[C@@H]3(C[C@H](CC[C@H]4[C@@H]5CC[C@]5(C)[C@H](O)[C@H]4CC[C@]5(Cl)[C@H]3[C@H]2C(O)[C@@H](C)O1O5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H]1C[C@@H]2C3CC5=CC(=O)C=C[C@@]5(C)[C@@H](C)[C@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)C[C@@]12Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC(CC(=O)OCC(O)=NC1CCCCC1)N1CCN(c2ccccc2)CC1,0.49612051248550415,inf,0.013093619607388973,-4.451150491567594
CC1(C)O[C@]23CCC4=CC(=O)C=CC4(C)C3C(O)[C@H](O)CC2(C)C1C,0.5340206623077393,inf,0.0026046601124107838,-3.1972056587985693
COc1ccc2c(CN[C@H]3CCCN(C(=O)Cn4cnc5ccccc54)C3)cc(=O)oc2c1,0.5104647278785706,inf,0.04982181265950203,-3.6526523618092277
CC1CCCCN1Cc1c(-c2cccc(Cl)c2)nc2cc(O)ccn12,0.5081121325492859,inf,0.1943787783384323,-3.257406482820612
CCN(CC)C(=O)[C@H]1C[C@H](c2ccc(Br)cc2)C[C@@H](C(=O)O)(c2ccc(Cl)cc2)N=C1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(/C=C/c1ccccc1)Nc1ccccc1[N+](=O)[O-],0.48540860414505005,inf,0.04709901288151741,-3.7068428936684255
Cl.C=CCc1ccccc1,0.5150056481361389,inf,0.0009211101569235325,-5.612674780722026
C#CCN(C(=O)c1cc(Cl)ccc1OC)c1nc(-c2ccc(OC)c(OC)c2)nc2ccccc12,0.5022820234298706,inf,0.17204168438911438,-3.8657848414691296
CCOC(=O)[C@H](C)n1c(=O)c2c(nc3cc(C)ccn32)n(C)c1=O,0.4955759346485138,inf,0.2360391914844513,-3.3852085471697797
CN(C)CC=C1C(=O)C(=N)OC1CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN=C(O)OCc1ccc(Cl)c(Cl)c1,0.49268728494644165,inf,0.08404579013586044,-2.8483506590206806
C[C@H](CCN1CC[C@@H](CNC(C)(NC(C)=S)O[C@H](C)C(O)=Nc2cc(Cl)ccc2N)=N[C@]2(c3cc(F)[nH]cc3F)C(=O)[C@@H]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)CO,0.5362376570701599,inf,1.077371294400109e-07,-4.382019578666104
Cc1ccccc1N=C(O)Cc1c(C)nc2cc(O)ccn12,0.5025283694267273,inf,0.007755900267511606,-4.9264187996742965
CN(C)c1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],0.4838450253009796,inf,0.44077154994010925,-4.317921802396769
N=C(S)Nc1ccccc1,0.48795589804649353,inf,0.0004939528298564255,-5.424197736019504
CCCN(CCC)Cc1ccc(/C=N/N(C)C)cc1,0.4879909157752991,inf,0.0016923032235354185,-4.34205710600163
CC[C@H]1O[C@@]2(CCCN3CCC[C@@H](Cn4cnnc4)[C@@H]3C[C@H]2)C(=O)N1c1sc2c(c1C#N)CCC2,0.5111349821090698,inf,0.09256760776042938,-4.541639788205394
Cc1ccc2c3c1O[C@H]1[C@H](O)C[C@H]4[C@H](C2)CC314,0.5373483300209045,inf,2.0522989871096797e-05,-4.83111502086896
C2=Nc1ccc2c(c1)[N+](=O)C[C@@H]1[C@H]3CC[C@H]4C[C@H](C3)[C@@]2(C)[C@]1(O)C(=O)CO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C/N=C(/c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)c2ccccc12,0.5008893609046936,inf,0.271167129278183,-2.8554032660713884
C[C@@H](Cc1ccccc1)c1nc2cc(C(F)(F)F)ccc2c(=O)n1C,0.5128430128097534,inf,0.10180699080228806,-2.296906508780113
COc1cccc(OCCN=C(O)CCC(=O)[C@@]2(O)CCCC2)c1,0.49684783816337585,inf,0.007831371389329433,-4.410264148656836
CCC(CC)C(=O)OCc1ccc2c(c1)OCO2,0.5067558288574219,inf,0.06230621039867401,-3.348290196745613
COC[C@]12CC[C@@H]1C[C@H](OC(=O)CCc1cccc(F)c1)C[C@@H](O)C[C@@H]2O,0.5051425695419312,inf,3.113710590696428e-06,-3.8658612112578554
COC(=O)C1(c2ccccc2)CCCN(C(=O)c2ccco2)CC1,0.513948917388916,inf,0.6268494129180908,-3.7115790457531928
C[C@@H]1CC=C[C@H]1C(=O)COC(=O)[C@H](C)O,0.49641960859298706,inf,0.006046937312930822,-4.214826426526291
COc1ccc(Cl)cc1N=C(O)CSCC(=O)c1ccc(OC)cc1,0.4961206912994385,inf,0.023888161405920982,-3.6273341841077618
COC(=O)[C@H]1[C@H]2C[C@H]([nH]3cccc3)[C@@H](OC(C)=O)[C@@H]2N=C1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCc1cc(O)nc2c1c(=O)n(C)c(=O)n2C,0.4946451485157013,inf,0.2026318907737732,-3.500958764587232
CC[C@]12C=CC(=O)C=C1[C@H]1[C@H]1[C@H]3CC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@H]1c2ccccc2C(O)=N[C@H]1C[C@H](O)Cn1c(=O)n(C)c3ccccc3c1=O,0.5067433714866638,inf,0.0056937867775559425,-3.9587445578340983
CN1CCc2ccc(Cl)cc2C1,0.5120327472686768,inf,0.00788474828004837,-3.8311610662706306
CC(C)(C)/C(O)=NCCC[C@H](C)CCc1ccccc1,0.4932984411716461,inf,0.09018714725971222,-3.050227661203493
CCC(C)C(O)=N[C@@H]1C[C@H]2C(CCO)NC(=N)O21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cc(=O)[nH]c(C)c1NC(=O)c1sc2ccccc2c1Cl,0.5024004578590393,inf,0.13383258879184723,-5.441294277150331
CO[C@@H](C)[C@@H]1C[C@H]2[C@H]3C[C@H]4C[C@H](CC5=CC(C)CC5(C)C4(C)C(O)CC3(C)C[C@]2(C(=O)CO)O1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(NC(=O)c1ccc(-c2ccccc2)[nH]c1=O)c1ccc(F)cc1,0.5017535090446472,inf,0.4355663061141968,-4.109342432365447
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)CC1,0.49317577481269836,inf,1.8088779540903488e-07,-4.116839495250755
CC(c1cccs1)N(C)Cc1cncs1,0.5108986496925354,inf,0.051583342254161835,-3.364201107116339
CN/C(=C(\c1ccccc1C)c1ccccc1)c1ccccn1,0.5087519288063049,inf,0.21452739834785461,-4.422141896973932
CNC=NS(O)(=O)c1cccc(C(F)(F)F)c1,0.5021147131919861,inf,0.0009135689469985664,-4.100280728118825
CC(C)O[C@H]1CC(C)(C)N(C)CCN(C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC(=O)Nc1ccc2oc3ccc(CCN4CCCC4)cc3c(=O)c2c1,0.507087230682373,inf,0.13346414268016815,-4.178378434363729
CC(OC(=O)COC(=O)C1CC1)c1ccc(F)cc1,0.4975684583187103,inf,0.0576985739171505,-3.421769705473817
CCn1c2ccc(N)cc2c2cc(OC)ccc21,0.5029628872871399,inf,0.40224674344062805,-4.847127682752312
CC(C)(C)OC(=O)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.49930763244628906,inf,6.477225542766973e-05,-4.296670989796021
CN(C)CCn1c(C(c2ccccc2)c2cnn(C)c2)c(=O)c2ccccc21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc2c1OC3(O)C=C1C(C)(C)CCC[C@@H]4C(=O)CCC3(C)C21C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC[C@H]1O[C@@H]1C(OC)[C@H](CO)[C@H](OC(=N)O)[C@@H]1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC/C(=N[C@@H](CC)CO)C(=O)OP(=O)(OCCC(C)C)OC(=O)[C@H](O)[C@@H](C(O)[C@@](C)O[C@@H](C)OC)(C)[C@H](C(CC)C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCC(C)(c1ccccc1)c1ccccc1N,0.513089120388031,inf,0.2674352526664734,-4.3842361811542725
C[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.5338316559791565,inf,1.2915017499892656e-08,-4.865182644311916
CC1CCCC(C)N1Cc1ccc([N+](=O)[O-])cc1,0.49606141448020935,inf,0.21472547948360443,-2.030826895436169
COc1ccc(-c2nc3c([nH]2)CC(C)(C)CC3=O)cc1,0.5176525712013245,inf,0.4733737111091614,-3.044938461162082
COc1ccc(C2(C(F)(F)F)CCNC2c2cc(OC)c(OC)c(OC)c2)cc1OC,0.505425214767456,inf,0.01695440709590912,-4.068646973087044
CC1(C(=O)N2CCCCC2)Oc2cc(Cl)ccc2N=C1O,0.5130333304405212,inf,0.9167982935905457,-3.083710096035406
CCOP(=S)(OCC)Oc1cc2cc3c(c2cc1Cl)OCO3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=S1(=O)CCC2C3CCC4=CC(=CC(C)C)C4(CC2C(=O)CC2(F)C(F)(F)F)C3)N1CC[C@H]1[C@H]4CN(CCCCN2CCCC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OCCSCCC[C@@H]1CO[C@H](COc2ccc(NC(O)=NC3COc4ccccc4S3)cc2)O[C@@H]1O,0.5029102563858032,inf,0.0007956359186209738,-3.9532186522870973
CN(C)c1ccc(N2CCN(C(=O)C3CCN(CC4CC4)CC3)CC2)cn1,0.4980427026748657,inf,0.0745568498969078,-4.590723590726939
[nH]1CN[C@H](Oc2cccnc2)COC1,0.5048596858978271,inf,0.0019491099519655108,-4.06545528767074
)=Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nc(C)c2c(n1)N(C)C[C@H]1=N[C@@H](S)C[C@H]2[C@@H]1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CNCCCCN1CCC(c2ccccc2)CC1,0.5014452338218689,inf,0.03682845085859299,-4.949648937505192
Cl.Nc1cc(N)nn1-c1ccccc1,0.5022913813591003,inf,0.06432105600833893,-5.981376848998777
Brc1ccccc1CN1CCN(c2ccccn2)CC1,0.512374758720398,inf,0.17734073102474213,-4.750886066605641
CCN=C(O)[C@@H](O)c1cc(OC)c(S(=O)(=O)N(C)C)cc1OC,0.48218849301338196,inf,0.0008172246743924916,-4.425579762650363
C[C@H](CCN1CCCCC1)CN=C(O)O/C=C/c1ccc([N+](=O)[O-])cc1,0.4867277145385742,inf,0.03602756932377815,-3.7389897148262827
COc1ccc2c(-c3ccccc3)c(C=CCC#N)ccc2c1,0.5042465329170227,inf,0.30149659514427185,-3.3141968444433543
COC1=C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@]2(C)[C@@H]1C(=O)COC(=O)C(C)C,0.5172348618507385,inf,6.933069926162716e-06,-4.869134270385229
NC(=O)C1Cc2ccccc2CN1Cc1ccccc1,0.5166694521903992,inf,0.00024232178111560643,-4.410814337851334
Brc1cccc(CCCOCCCNN2CCOCC2)c1,0.4907587468624115,inf,0.006875717081129551,-4.287011804261134
C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@@]1(OC(=O)COC(=O)OCCO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCc1cc(SCC(O)=Nc2ccc(Cl)cc2)cc2c1OCC2,0.5056058764457703,inf,0.011504109017550945,-4.172787512397663
Cc1ccc2c(c1)N(C(=O)C(=O)Oc1ccccc1)CCC2,0.5030710697174072,inf,0.004619303159415722,-3.344547393037114
CCC(=O)N1c2ccccc2C(c2ccccc2)C1C(=O)C(F)(F)F,0.5092190504074097,inf,0.6736956238746643,-3.956778219551979
CCOP(=O)(OCC)Oc1ccc(Cl)c(Cl)c1,0.4828678369522095,inf,1.1250875786572578e-07,-3.1578088994280265
CC(=O)OCC(=O)[C@@]12OC3(O[C@@H](C)[C@H](C)O[C@H]4C[C@@H]3N=C(O)C[C@]21CC1)[C@H]3C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(C)CCOC(=O)O.Cl,0.46860167384147644,inf,3.7604365843435517e-08,-4.023737453370433
Cc1ccc(N=C(O)CCN(C)S(=O)(=O)c2ccc(F)cc2C)cc1,0.49583980441093445,inf,0.003310592146590352,-4.408265628880858
O=C1N2CCC1CC(c1ccc(F)cc1)C2,0.515325665473938,inf,0.09437448531389236,-4.463120128667917
COCCN[C@@]1(OC(=O)C2=CCN(C)CC2)CC[C@@H]2c3cccc4[nH]cc(c34)[C@@H]21,0.511368453502655,inf,0.005942832678556442,-4.279021319029632
C[C@@H]1[C@H]2CC3CC(F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)[C@@H](C)O,0.5352483987808228,inf,4.231207384464142e-08,-4.305541973768124
CCCN=C(O)S[C@@H](C)N(C)CC(=O)O,0.472634494304657,inf,1.4814591775547115e-09,-3.896672214544361
CC(=O)/N=C/c1ccc([N+](=O)[O-])cc1,0.47879090905189514,inf,0.006487448699772358,-3.1424140619885605
CCN(CC(=O)OC)CCc1nc(-c2cccc(C(F)(F)F)c2)cs1,0.5010765790939331,inf,0.1306319385766983,-3.639809209515828
Cl.OCCN1CCN(CC=Cc2ccc(Cl)cc2)CC1,0.49351808428764343,inf,0.020000483840703964,-4.940559544105225
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)C3(F)[C@@H](O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Nc1cccc2c1N(CCCC(=O)N1CCCC1)[C@H]1C[C@@H](CO)C[C@H]21,0.5124592185020447,inf,0.0007423656061291695,-4.646462183127011
CC1=C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2C(C)(C)C1C4,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C)[N+]([C@]1(O)C(=O)/C=C/[C@@H](CN)NC(=O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCc1cc(C2=CCN(CCC)C2)c(C(=O)O)c2c1OCCO2,0.5008904933929443,inf,0.019043290987610817,-4.8121129105713205
CC(OC(=O)C12CC3CC(CC(Cl)(C3)C1)C2)C(=O)O,0.4998151659965515,inf,8.558384251955431e-06,-4.937317871190847
CCNC(O)=Nc1ccc([N+]2CCN(c3ccccc3)CC2)nn1,0.5033928751945496,inf,0.06912325322628021,-5.275040595930221
N=C(N)O[C@@](=O)[C@@H]1[C@H](CO)O[C@H]1OC[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N=C(O)CN1c2ccccc2Sc2ccc(OC(F)(F)F)cc21,0.5099998712539673,inf,0.00015760223323013633,-4.2060702014345726
CC[C@@]1(c2ccc(O)cc2)C(=O)CCc2c3ccc(C(=O)O)c4c3cc(=O)oc5ccc5c4[C@@]31,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N=C(O)CCNC/C=C/c1ccc(Cl)cc1,0.49100062251091003,inf,0.00016078894259408116,-4.9562503910499895
CC[C@]12CCN(CC3(CCN4CCc5ccccc5C4)CC3)[C@@H]2CCN1CC(N)=O,0.5064367055892944,inf,7.0475098254974e-06,-4.813837969328418
CC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3CC[C@]21C,0.5348429679870605,inf,5.7098613837069934e-08,-4.5240938496654035
CC(C)[C@@H](O)C[C@H](O)[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12,0.5244449973106384,inf,6.976038857686717e-09,-4.560078232286996
CCN1CCN(CC(O)COC(c2ccccc2)c2ccccc2Cl)CC1,0.5027719736099243,inf,0.03284602612257004,-4.281082894930633
COc1ccc2c3c1O[C@H]1[C@H](O)C[C@@H]4C(C2)N(C)CC[C@]341,0.527703046798706,inf,0.0035762630868703127,-4.618292594383393
COP(=O)(OC)Oc1cc(Cl)cc(Br)c1,0.4851841628551483,inf,0.00010125914559466764,-3.047062153880544
C#C[C@H](OC(=N)O)C(=O)OCC)c1ccc(CCC)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
[N+]([O-])=NC/[N+](CCN1CCOCC1)C(O)CO,0.4704777002334595,inf,0.0009320013341493905,-4.884069423976742
C=CCN[C@H]1C(=O)[C@]2(C3=CC4=CC(=O)C=C[C@H]4[C@@H]3C)[C@@]2(C)[C@@H]1CC[C@]2(C)C(=O)CO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)c1ccc(F)c(CNCCc2nc(N)[nH]c(=N)[nH]2)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(NC1CCCCC1)C1CC(=O)N(c2cccc3ccccc23)C1,0.5135114192962646,inf,0.17678594589233398,-4.379125612907453
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.5296853184700012,inf,2.2327570903257765e-09,-4.407188283946856
NCCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC(=O)O[C@]1(C(=O)COC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)C[C@@]21C,0.5202543139457703,inf,4.114931186904869e-07,-4.713369305795512
CC1=C(SC(=O)c2ccccc2)C(C)N=C1,0.5098634958267212,inf,0.17820149660110474,-3.9621045018223535
O=C(COc1ccccc1F)c1ccc2c(c1)Sc1ccccc1-2.O=C(O)C(=O)O,0.5006641149520874,inf,0.00036827282747253776,-3.22193230756295
COC(=O)N1C[C@@H]2C[C@H]1C(=O)N2CCC(=O)CC1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C#C[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3C[C@@]21C,0.5277109742164612,inf,1.4687336902241555e-09,-4.649946442429107
CC1=C(OC2=CSCC2)C(=[N+](O)C=C1CSCCO)C1(C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@]12CCC(=O)C=C1CN(C)CC1C3C4CCC4C[C@H](C)C2(C)C5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H]1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@@]1(OC(=O)COC(=O)CC(=O)COC(C(C)C)(C)[C@@H]12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@H]1N[C@H]2CN=C(O)[C@@H]2c2ccccc2[C@H]1Cc1ccccc1,0.5199194550514221,inf,0.0005647471407428384,-3.380597721175468
CN1CCC[C@H]1c1ccccc1,0.5108212232589722,inf,0.007503102533519268,-2.8353585652195363
CN(CC(N)=NS(=O)(=O)c1ccccc1)C(=O)c1cc(Cl)ccc1OC(F)F,0.49838754534721375,inf,0.0005665413336828351,-4.184178536039877
Cc1ccc(C)c2sc(N=C(O)c3ccc4c(c3)OCO4)nc12,0.5132501125335693,inf,0.07972871512174606,-3.509831586335
N=C(O)N1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2C1.Cl,0.5173608064651489,inf,0.0010597051586955786,-4.513262489972226
Fc1cc2c(cc1F)C(c1[nH]c3ncccc3c1Cl)NCC2,0.5216197371482849,inf,0.014279202558100224,-4.391431277078169
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]12C,0.5331220030784607,inf,4.994224825360938e-11,-4.501018656742756
CCC(C)C(=O)OC1C(=O)COC(C)=C1C,0.4987511932849884,inf,0.9419996738433838,-3.812987098526884
CC[C@@]1(c2ccccc2)-c2cc([C@@H]3CC=C(S)(=O)=N3)ccc2N=C1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(C)CCCCCC1(c2ccc(Cl)cc2)Nc2ccc(O)cc21,0.5049973726272583,inf,0.03513723984360695,-4.000147764940639
COCCOC(=O)/C=C/CC(=O)c1cc(OC)c(OC)cc1OCC,0.48537954688072205,inf,0.8505731821060181,-3.5880682692596
NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O(c1ccc(O)cc1)c1ccc(Cl)cc1)[C@H](O)[C@H](O)[C@H]1CCC[C@H]2C3CCC(=C(C)[C@H]4CC5=C521,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
