SMILES,AChE_Activity,AChE_pIC50
O=[N+]([O-])c1cccc(C(O)=NC2CCN(Cc3ccccc3)CC2)c1,0.03063008189201355,inf
CC1=C(C(=O)N2CCCCC2)CCc2ccccc21,0.05388444662094116,inf
NCc1c(-c2ccccc2)nnc(N)c1-n1cccc1,0.02817414328455925,inf
CCN(CC)CCN=C(O)C1CSC(=S)N(Cc2ccccc2[N+](=O)[O-])C1=O.[Cl-],0.05471855401992798,inf
C1(Cc2cccc3ccccc23)CCNC1.Cl,0.0346306636929512,inf
COc1cc2c(c(OC)c1)COC2=O,0.022684475407004356,inf
CCCC#CC)(C)OC,Invalid SMILES,Invalid SMILES
FC(F)(F)c1ccc(-c2cc(C(F)(F)F)n3nncc3[n+]2CCC[C@@H]3)cc1,Invalid SMILES,Invalid SMILES
CCOc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]314,0.06238142028450966,inf
COc1cc2nc(N=C(O)CCSc3n[nH]c(=N)s3)sc2cc1OC,0.038533248007297516,inf
O=[N+]([O-])c1ccccc1-n1nnnc1Cn1ccccc1=O,0.025561070069670677,inf
CCC1CCCCN1C(=O)Cn1c([N+](=O)[O-])nc2cc(OC)c(OC)cc21,0.0697338730096817,inf
CCCC[n+]1ccccc1C.Cl,0.2016208916902542,inf
O=C(CCCOc1ccc(I)cc1)Nc1ccc2c(c1)N(C(=O)C1(CCCC1)CC(F)1CC1)CC2,0.039693720638751984,inf
COC(=O)[C@H]1CC(O)=NN=C(O)C[C@H]1c1cccc(C)c1C,0.013067745603621006,inf
Cc1cc(Nc2ncnc(N3CCN(c4ccccc4)CC3)c2N)nc(C)n1,0.04386303946375847,inf
CCCc1c(C)nc2c(O)cccn2c1=O,0.03472620248794556,inf
Cl.OC(COCCOc1ccccc1Cl)CNC1CCCCC1,0.009784046560525894,inf
Cc1coc2c1[nH]c1cc(OCCN3CCCCC3)ccc12.Cl,0.1020006462931633,inf
O=C1SC[N+](=O)C(CCCCCN2CC3(CCCC3)CC2CCCC(=O)C2)c2ccccc21,Invalid SMILES,Invalid SMILES
O=C(N/N=C/c1ccc2ccccc2c1)c1ccc(I)s1,0.01705973595380783,inf
Cc1cc(C)c2c(O)c(C3CC3)cc(CC3CCN(C)CC3)c2n1.Cl,0.07954597473144531,inf
Cc1cc(N(C)C)nc(-n2nc3ccccc3c2-c2ccccc2)n1,0.0359165333211422,inf
Cc1ccc(C(=O)CSc2nnc(C)n2C)cc1,0.01925421692430973,inf
CC1CN(C2=NCCN2)CC1c1ccccc1,0.027959590777754784,inf
COP(=O)(OC)SCC(F)(F)F,0.22575728595256805,inf
OC(=NCCSCc1nc(O)c2c(n1)CCCC2)c1ccncc1,0.035049282014369965,inf
NS(=O)(=O)c1cc(N=C(O)C2CCN(C3CCCC3)CC2)ccc1Cl,0.029909763485193253,inf
CNC(O)=NCCN1CCN(c2ccc(Cl)cc2)CC1,0.07124263048171997,inf
CCN[C@@]1(c2ccccc2)N=C(O)N(c2ccccc2)C1=O,0.013984591700136662,inf
CC1(C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,0.0022121472284197807,inf
CCCCCCCCCCCC[n+]1ccccc1.[Br-],0.20344413816928864,inf
CC1[C@H]2CC3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)CO,0.0017123437719419599,inf
CN1c2c(nn(-c3ccc([N+](=O)[O-])cc3)c2-c2ccccc2)CCCCC1.Cl,0.061056725680828094,inf
CCCCCC[N+](CC)(C)Cc1ccc(C(=N)O)cc1.[Br-],0.11849743872880936,inf
CCOP(=S)(OCC)SC(O)=NCCCC(=O)O,0.2837753891944885,inf
COc1ccc(OCCCSc2cnc3c(c2)c(C)nn3C)cc1,0.03339117020368576,inf
C/C(=N\N=C(O)OCCOCC)c1ccc2ccccc2c1,0.048749227076768875,inf
COCCN=C(O)c1cccc(S(=O)(=O)N=c2cc(N)[nH][nH]2)c1,0.014399576000869274,inf
CC1CCCC/C1=N\Nc1nc(-c2nc(-c3ccc(Cl)cc3)cs2)cs1,0.04394368454813957,inf
CCCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O))OCCOC(=N)O,Invalid SMILES,Invalid SMILES
COC(=O)C(C)(C)NC(=O)CN1C(=N)N(C(C)=O)C(C)(CSC(=O)N(C)c2ccccc2)C1=O,0.013978445902466774,inf
CCCCCC(NC(=N)O)c1c(F)cccc1F,0.019177841022610664,inf
COCCn1c(=NC(=O)N=C(O)C2CCS(=O)(=O)C2)sc2cc([N+](=O)[O-])ccc21,0.05843723565340042,inf
FC(F)(F)c1ccccc1N/N=C/c1nnc(-c2cccnc2)o1,0.009440610185265541,inf
CC1CC(C)CN=C(O)C1,0.0015823759604245424,inf
CCCCN1C(=O)CCC2C3Cc4ccc(OC)c4C21C,Invalid SMILES,Invalid SMILES
COc1ccc2c3c1O[C@H]1C=CC[C@@H]4[C@H](C2)N(C)CC[C@]341,0.06293365359306335,inf
CCCCCCCCCCC(=O)O[C@H]1C[C@H]2C[C@H]3[C@@H](CC(C3)C2)C[C@H]2[C@H](Oc2ccccc2)=NS(=O)(=O)CC12CCC2,Invalid SMILES,Invalid SMILES
c1ccc(Cn2ccc(=NC3C4CC4CC3O4)[nH]2)nc1,Invalid SMILES,Invalid SMILES
N#C/C(=C\c1ccccc1)C(\C)C(O)=Nc1ccccc1,0.007316067349165678,inf
CCN1C(=O)[C@@H]2[C@H](C1=O)[C@]1(C)CN(C)CCN1[C@@]2(C)c2ccccc2Sc2ccccc21.Cl,Invalid SMILES,Invalid SMILES
CCN(CC)CC(=O)c1cc(S(=O)(=O)N2CCOc3cc(C)ccc32)c([N+](=O)[O-])cc1OC,0.04730181768536568,inf
CCn1nc(C)cc1C(=O)OCC,0.031237373128533363,inf
CCOP(=S)(OCC)OP(=O)(OC)OCC,0.4854508340358734,inf
O=C(c1cccc2ccccc12)C1(c2ccccc2)CCN(Cc2ccc(F)cc2)CC1,0.020738432183861732,inf
C[C@@H]1CCC23CC[C@H]4C[C@H](O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@]1(O)C(=O)CCl,0.0020587584003806114,inf
O=C1CCc2cc(OCCCN3CCC(=O)N(CCc4ccc(F)cc4)CC3)ccc2N1,0.046447768807411194,inf
CCCSc1ccccc1.OP(=O)(OC)OCC,0.14579181373119354,inf
CN1Cc2cccc3c2CCc2nc3c(cc2-c2ccc(Cl)cc2)C[C@@H]31,Invalid SMILES,Invalid SMILES
CC(C)Cc1cc(C(=O)OCCN2CCC(C)CC2)n(C)n1,0.022228479385375977,inf
N=c1ncc(C(=N)n2c(-c3ccccc3)cc3c(=O)n4cccc(Cl)c4nc32)c[nH]1,0.025326155126094818,inf
CCN(CCCCCN1C(=O)OC(C)(C)C1=O)CC(C)C.Cl,0.006143810693174601,inf
COc1ccc2nc(N3CCc4ccccc4C3)ccc2c1,0.0337676964700222,inf
N#Cc1cc(Br)c(C2CC2c2ccc(F)cc2)s1,0.015966469421982765,inf
CCCCCCc1cc2ccc(OC(=O)c3cccc(N(C)C)c3)cc2oc1=O.O=C(O)C(F)(F)F,0.03686239570379257,inf
O=C(OC1=Cc2ccccc2CC1)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,0.028571905568242073,inf
CP(=O)(C)O.[Na+],0.002708378015086055,inf
O=S(=O)(c1cnc[nH]1)N1CCC(C(O)=NC2CCCCC2)CC1,0.02311141975224018,inf
Nc1cccc2c1OCCO2,0.03317135572433472,inf
CCC(=O)O[C@@]1(C(=O)SCC)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,0.003085614647716284,inf
Cc1ccc(N=C(O)CCS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1C,0.01669975370168686,inf
CCN1C(=O)-c2cc3cc(Nc4ccccc4)ccc3nc21,0.03099743463099003,inf
O=C1CC[C@@H](O)[C@H]2OCCN12.[Cl-],0.002258450025692582,inf
CCCCNCCCc1nc2ccccc2s1.Cl,0.06309184432029724,inf
CBr.Oc1ccc(N=C(O)CNCc2ccccc2)cc1[N+](=O)[O-],0.019391020759940147,inf
CN1CC[C@]23NC(=O)[C@H]4C(=O)C(C)(C)C(=O)C[C@@]4(C)[C@H]3[C@@H](N3CC[C@@]34C)[C@]21.O=C(O)C(=O)O,Invalid SMILES,Invalid SMILES
CC(=O)c1cccc(NC(=O)C2COc3ccc(F)cc3C2)c1,0.016902634873986244,inf
CN1CCCC1c1cnc(N)nc1,0.05972977355122566,inf
CC1(C)O[C@H]2CN(CCn3cnnc3)C(c3nc4ccccc4[nH]3)=N2)CO1,Invalid SMILES,Invalid SMILES
CCCC(C)NCCOC(=O)c1ccc(OC)c(OC)c1,0.017084717750549316,inf
COC(=O)C(C)c1ccc(-[n+]2cccc(C(=O)OC)c2)c([N+](=O)[O-])c1,0.04070594906806946,inf
COc1cc2oc(C(F)(F)F)cc(=O)c2cc1Cl,0.013085974380373955,inf
N=C(S)N=C(O)C1CS(=O)(=O)[C@H]2[C@@H](CN3CCCCC3)[C@]21,0.013871720060706139,inf
CCCCCN1C(=O)C2CC(N3CC(c4ccccc4)CC3=O)CC2C1=O,0.014859160408377647,inf
CCCC(=O)O[C@]1(C(=O)SC)CCN(CCC)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C,0.005815736949443817,inf
CCS(=O)(=O)CC(C)N(C)C,0.0120447538793087,inf
CCCCCn1c2c(ccc1=O)CC(C)(CNC(=O)COC(=O)c1ccc(=O)n(C)c1)CC2,0.03474880009889603,inf
CCCN1C(O)=N/NC(=O)c2cc(Cl)ccc2O1,0.028198417276144028,inf
Fc1ccc(-c2nn(-c3ccccc3)cc2-c2ccccc2)cc1,0.01332914736121893,inf
CC(O)=NCCn1c(-c2ccccc2)cc2ccccc21,0.02778237871825695,inf
CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@H](O)C[C@]3(C)[C@]2(C(=N)O)O1,0.0027136816643178463,inf
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1C(=O)OCC(=O)c1ccc([N+](=O)[O-])cc1.[Cl-],0.02814936265349388,inf
Cc1ccc(S(=O)(=O)/C=C/N2CCOCC2)cc1,0.012216663919389248,inf
COc1ccc(-c2cc(C)c3nc(N4CCCCCC4)[nH]c(=N)n3c2)cc1,Invalid SMILES,Invalid SMILES
COCCN=C(O)CC[C@@H](c1ccc2c(c1)OCO2)N1CCn2c(nc3c2c(=O)n(Cc2ccccc2)c(=O)n3CO)C1,0.03776856139302254,inf
CCCCN(C)CCCOc1cccc([N+](=O)[O-])c1.O=S(=O)(=O)O,Invalid SMILES,Invalid SMILES
O=S(=O)(c1ccccc1)c1ccc2c(c1)CCN2Cc1ccccc1,0.007501224521547556,inf
CN(C)CCCCc1cc(O)c2c(c1)OCCO2,0.05444271117448807,inf
Cc1cccc(C)c1,0.006429957691580057,inf
C[C@H](NCc1ccccc1)C(=O)COc1ccc2ccccc2c1,0.013559610582888126,inf
CC=CCCNC1=NS(=O)(=O)c2ccccc21,0.016119252890348434,inf
CC1(C)O[C@@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=CC5(C)C4(Cl)[C@H](Cl)CC3(C)C2(C(=O)O)O1,0.002745548030361533,inf
CCc1[nH]nc(C(N)=O)c1N=C(O)c1cc2cc(Cl)cc(Cl)c2oc1=O,0.028095465153455734,inf
COc1ccc2cc(CN(C)C)c(CN3CCN(Cc4ccccc4Cl)CC3)cc2c1,0.062189292162656784,inf
COc1ccc(OC)c(S(=O)(=O)NCc2ccccc2)c1,0.007471696473658085,inf
CClc1cccc(N2CCN(C(=O)Cc3cccc4ccccc34)CC2)c1.O=C(O)C(=O)O,Invalid SMILES,Invalid SMILES
CN(/O)C(=O)O.c1ccccc1C,0.009016431868076324,inf
Cl.OC(COCCN1CCOCC1)=Nc1ccccc1Cl,0.025012709200382233,inf
Fc1cc2c(c(CN3CCN(c4ncccn4)CC3)c1)OCOC2,0.05481254681944847,inf
O=C1CCC2C(CC[N+]1)N1CCCCCC1.[Cl-],Invalid SMILES,Invalid SMILES
Cc1[nH]c2c(-c3ccccc3F)cnn2c(=O)c1C,0.030524153262376785,inf
Cc1ccc(-c2csc(NC(O)=NCc3ccc4c(c3)OCO4)n2)cc1C,0.02577219344675541,inf
CC(C)(C)n1cc(-c2ccc(Cl)cc2Cl)nn1,0.023024694994091988,inf
CN(CCNC1=NS(=O)(=O)c2ccccc21)c1ccccc1,0.018569597974419594,inf
CCOP(=S)(OCC)SCC,0.4600071609020233,inf
CCOC(=O)c1ccc(O)c(N=C(O)CNc2ccc3c(c2)OCCO3)c1,0.02141689509153366,inf
CC(C)(C)C(=O)O[C@]1(C(=O)S)[C@H](SCC=C(O)[C@@H](C)C)[C@@H](C)C[C@@H]2[C@H]3C(=O)C[C@](=O)C(N)C4CCCC[C@]4(C)(C)[C@@H]3C[C@H](CC[C@]21C,Invalid SMILES,Invalid SMILES
CN1CCOCC2(C)c3cc(OC4CCN(CCO)CC4)ccc3CC21.O=C(O)C(=O)O,0.017198851332068443,inf
COc1cc(/C=C2\SC(=NC3(C)SC(=S)N(C)C=C3)C(=S)N2C)cc([N+](=O)[O-])c1OC.[Xe]5,Invalid SMILES,Invalid SMILES
CC(C)n1cc(C(=O)O)c2c(-c3cccs3)ncnc21,0.025306394323706627,inf
Cc1ccccc1N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.02150672860443592,inf
CCCCc1nc2ccc(NC(=O)c3cccc(-c4nc(-c5ccc(S(N)(=O)=O)cc5)c3)cc2[nH]1,Invalid SMILES,Invalid SMILES
CCOC(=O)C1=C(CSc2nc3ccc(Cl)cc3c(=O)n2C)C=CCC1,0.029253344982862473,inf
Cc1ccc([N+](=O)[O-])c(C)c1N1CCN(C(=O)C2CCN(C(=O)c3cccc(Cl)c3)CC2)CC1,0.05488412454724312,inf
CCNS(=O)(=O)c1ccc(C(O)=Nc2cc(-c3cccs3)nc3ncnn23)cc1,0.01955171674489975,inf
CCCCCCCCC(O)=NCC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.06221695989370346,inf
CCOP(=O)(CCC)SCC(N=C(O)c1ccc(C)c([N+](=O)[O-])c1)N=C(O)/C=C\CCN(C)C,0.1355902999639511,inf
C[C@H]1C2C(=O)N(CCCCN=C(O)NCCN3CCN(c4ccccc4F)CC3)C(=O)[C@]1(C)C.Cl,Invalid SMILES,Invalid SMILES
O=C1C(=O)NC(c2ccco2)c2cc(Cl)cc(Cl)c21,0.01304189395159483,inf
CCCc1ccccc1C(O)=NC,0.025177353993058205,inf
O=C(CCCc1c[nH]c2ccccc12)N1CCc2cc(F)ccc2C1,0.035817522555589676,inf
CS(=O)(=O)O.C[C@H]1CN=C(O)O1,0.004820341244339943,inf
Fc1cccc(Cl)c1CN[C@H]1C[C@@H]1c1ccccc1.O=C(O)C(=O)O,0.012408197857439518,inf
COc1cc2c(cc1OC)[C@@H]1C(=O)N(Cc3ccco3)C(=O)O1)CC2,Invalid SMILES,Invalid SMILES
CN1CCN(c2ccccc2)CC12CCN(S(C)(=O)=O)CC2,0.0774092748761177,inf
Cc1n[nH]cc1C(=O)OCC(=O)N1CCCC1=O,0.019462453201413155,inf
CN1c2ccc(C(=O)NO)cc2S(=O)(=O)c2cc([N+](=O)[O-])ccc21,0.021994290873408318,inf
CCOC(=O)CN=C(O)c1cc2ccccc2cc1OCC,0.026384219527244568,inf
CCN(C(=O)c1nccc2ccccc12)C1CCCCC1,0.048381999135017395,inf
Cl.OC(CCl)(Cl)Cl,0.0031979794148355722,inf
C=CCC1(C(C)C)C(O)=NC(=O)N=C1O,0.002692936919629574,inf
N#Cc1ccc(-c2cccc(CN[C@H]3CCN(C4CC(O)CCC4)CC3)c2)cc1,0.03750750049948692,inf
CN=C(O)O/N=C/c1ccc2ccc(O)cc2n1,0.07221399992704391,inf
O=S(=O)(Nc1ccccc1)c1ccc(OCCN2CCOCC2)s1,0.019862771034240723,inf
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.00206165318377316,inf
Cc1cc(=O)oc2cc(OCC[C@@H]3[C@H]4CCC(C(C)C)[C@]4(C)C[C@H](O)C[C@@]32C)c(Cl)cc12,Invalid SMILES,Invalid SMILES
C=CCCCN(C)S(=O)(=O)c1ccc(C)cc1N,0.02928800880908966,inf
CC1CCC(C)CN1C(=O)C(O)=CC1c1ccc([N+](=O)[O-])cc1,Invalid SMILES,Invalid SMILES
OC1=Nc2ccc([N+](=O)[O-])cc2C(c2ccccc2Cl)=NC1,0.031510934233665466,inf
CCc1ccc(NC(=O)CC2SC(=NC)N=C2O)cc1,0.02410954050719738,inf
O=C(CS(=O)(=O)c1cccc2cccnc12)N1CCN(Cc2ccccc2)CC1,0.02025843970477581,inf
Brc1cccc(-c2ccc(CN3CCCC3)c(F)c2)c1,0.03986663743853569,inf
COc1cc2c(cc1OC)[C@@H]1CC(=O)N(CCCN3CCCCC3)C1C2.Cl,0.05037069320678711,inf
O=c1cc(N2CCCC2)c(Br)cn1Cc1ccco1,0.033162642270326614,inf
FC(F)Oc1cncc(Br)c1,0.01031783502548933,inf
N=C(S)N1CCCC(C(=O)c2cc(F)ccc2O)C1,0.024621210992336273,inf
CC[C@@]1(C)CC(Cc2c(OCCCCCCN3CCN(c4cccc(Cl)c4)CC3)cc(=O)oc2C1,Invalid SMILES,Invalid SMILES
COC(=O)c1cc(=NC(=O)c2cncc(Br)c2)[nH][nH]1,0.011814373545348644,inf
COc1ccc(CN2CCCC2C(=O)N2CCN(CC(=O)NC3CC3)CC2)c(OC)c1,0.030063802376389503,inf
COP(=O)(OC)Oc1ccc2c(ccc3c(=O)c(C(=O)O)c4ccccc4n32)c1,Invalid SMILES,Invalid SMILES
Cc1ccc(-c2c(SCC(=O)N(C)C)c3ccc(O)cc3n2C)o1,0.0472831167280674,inf
CCOC(=O)NOCCn1nc(C)c2nc(-c3ccc(CC#N)cc3)c(C)nc21,0.032588083297014236,inf
CCCCSc1ccccc1C(O)=NCCC,0.03248770162463188,inf
CCc1cc2ccccc2n1CC(=O)N1CCc2c(N)cccc2C1,0.04556235298514366,inf
CN(C)C/C=C/C=C1/SC(O)=Nc2cc(C(C)(C)C)ccc21,0.040959738194942474,inf
Cc1nc2ccc(C(=O)O)cn2c(=O)c1CCc1cc(Cl)ccc1C(=O)O,0.015947885811328888,inf
CCCCC1(C)C(=O)OC(C)(C)C1=O,0.0022875822614878416,inf
CCn1c(SC)nc2cc(S(N)(=O)=O)ccc2c1=O,0.023989038541913033,inf
COc1ccc(S(=O)(=O)NCC(O)=Nc2cccc(C(F)(F)F)c2)cc1OC,0.00733174430206418,inf
CC(C)C[C@H]1C(=O)N2CCCCC2C[C@H]2N3CCC4=CC(=O)CCC4(C)[C@H]3C(O)CC21C,0.00345372362062335,inf
CCN(C(=O)CCNS(=O)(=O)c1cccs1)C1CCCCC1.Cl,0.02354382909834385,inf
CCOP(=O)(OCC)O/C=C/C=C/c1ccc([N+](=O)[O-])cc1,0.33227577805519104,inf
O=C1C[C@H]2[C@H]3Cc4ccc(O)c5c4C(C2)N1CCCN3CCCc1ccccc1.[Na+],Invalid SMILES,Invalid SMILES
CSC(c1ccccc1)(CNCCc1ccc(O)cc1.O=C(O)C(=O)O,Invalid SMILES,Invalid SMILES
O=S(=O)(c1ccc(Cn2c(O)nc3ccc(C(O)=Nc4ccc5c(c4)OCCO5)cc32)cc1)N1CCOCC1CCC1,Invalid SMILES,Invalid SMILES
CN(C)S(=O)(=O)NCc1ccc(CN2CCN(c3ccccc3)CC2)cc1.CN1C(=O)OC(=O)CCNc2ccccc21O1,Invalid SMILES,Invalid SMILES
Cc1ccc(CN2CCN(C(=O)CCc3c(C)nc4ncnn4c3C(c3cccc(C)c3)N3CCCC4)CC2)cc1,Invalid SMILES,Invalid SMILES
CC/C(=N\Nc1nc(-c2ccc3c(c2)OCO3)cs1)c1ccc(Br)cc1,0.03342199698090553,inf
CN1CCN(C/C=C/c2ccc3c(c2)OCO3)CC1,0.08892813324928284,inf
C=CCn1c(N)nc2cccc([N+](=O)[O-])c21,0.069953054189682,inf
CCOc1ccccc1NCC(O)COc1ccccc1,0.011445514857769012,inf
CCC(C)(O)C(O)C(O)C(C)C,0.00020610976207535714,inf
CCOP(=S)(OCC)Oc1ccccc1N(C)C.Cl,0.5279572606086731,inf
COc1ccc(NS(=O)(=O)c2ccc(OC)c(OC)c2)c(OC)c1,0.011406955309212208,inf
O=C(NCC(=O)OCC(O)=NCc1cccc([N+](=O)[O-])c1)c1ccccc1[N+](=O)[O-],0.023201700299978256,inf
Cn1c(COc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)nnc1SCC(O)=NC1CCCCC1.O=C(O)C(F)F,0.03397246450185776,inf
Cl.OC(CCc1ccccc1)CN1CCN(Cc2ccc3c(c2)OCO3)C(C(O)c2ccc(F)cc2)C1,0.020968832075595856,inf
CC(=O)C(C)SCC1SC(C)(C)CC/C=C(\C)CC1C.Cl,0.002998096402734518,inf
CCOP(=S)(OCC)Oc1ccc(Cl)c(C)c1,0.5261158347129822,inf
CNC(=O)CN1CCN(C(=O)c2cc(S(=O)(=O)N3CCOCC3)cc([N+](=O)[O-])c2C)CC1,0.05197951942682266,inf
CCn1cc(CN2COC(C(O)=NCC3CCN(C(=O)C4CC4)CC3)C2)cn1,0.018719656392931938,inf
O=C(CSc1nc([N+](=O)[O-])cc(C(F)(F)F)n1)N1CCCCC1,0.03207658231258392,inf
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,0.0655602440237999,inf
CCCCc1nc2c(s1)C=C(C)C(O)=NC2,0.05115344375371933,inf
CCN(CCO)c1nc(C)nc(NC(C)C)c1N,0.056701574474573135,inf
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(CN4CCCCC4)cc32)CC1,0.10235512256622314,inf
CN=C(S)N=C(O)Cc1ccc(N)c(OC)c1,0.03208915889263153,inf
CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)C(=O)O,0.04962150752544403,inf
Cc1ccc(NC(S)=NCCN2CCCC2=O)c(C)c1,0.04089678078889847,inf
Cl.CCNc1cc(C(=O)OCC(O)=NC(c2ccccc2)N2CCCC2)cc(Cl)c1O,0.021071908995509148,inf
CCOC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3CC2(CC(C)C)C1.O=C(O)C(=O)O,0.031231854110956192,inf
CC(C)=CCN1c2ccc(S(=O)(=O)N3CCCCC3)cc2S(=O)(=O)NCCCN1C.O=C(O)C(=O)O,0.031588952988386154,inf
CCCC1(CC)C(=O)C=C2C(C)c3c4c4c(c5ccccc5cc4[nH]c2c1N(C(C)=O)CCC3(C)C)CN2.C(=O)O)C(F)F,Invalid SMILES,Invalid SMILES
CC(=O)Oc1ccc2c3c1O[C@H](CCCCN[C@H]1CCN(C[C@H](O)[C@H](O)C(CO)(O)C(=O)NCC3=NC(C)C)C3)O[C@H]4C[C@H](C)C[C@]1CC4(=O)[C@@](O[C@]1C,Invalid SMILES,Invalid SMILES
COc1ccc(N=C(O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2Cl)cc1OC,0.010155324824154377,inf
CS(=O)(=O)O.CN[C@@H]1C[C@@]2(CCCN(Cc3ccccc3)C2)[C@H]1Cc1ccccc1,0.029094893485307693,inf
O=C(O)C(=O)O.O=C(c1ccco1)N1CCN(Cc2cccc(N3CCOCC3)c2)CC1,0.03525911644101143,inf
CCN=C(O)NC1(C#N)SC(C)(C)CC1c1ccccc1,0.010121664963662624,inf
Cc1ccc2cccc(C(O)=NN=C(O)c3ccc(C)c(Cl)c3)c2n1,0.019808439537882805,inf
CCCn1nnn(-c2ccccc2)c1=O,0.028278807178139687,inf
Oc1nc2ccccc2n1C[C@H](Cc1ccccc1)NCc1ccccc1,0.012246465310454369,inf
OC(=NCCCCN1CCN(c2ccccc2F)CC1)NNc1ccc(Cl)cc1,0.04166917875409126,inf
Cc1ccccc1C(=O)N1CCCc2cc(O)ccc21,0.024148080497980118,inf
Cc1nc2ccccc2c(=O)n1CCCO,0.03408283367753029,inf
CCCn1c(S)nc2c1c(=O)n(C)c(=O)n2C,0.07349691540002823,inf
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CCC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)CC[C@@]21C,0.004830413963645697,inf
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(C1C3)C2C,0.0009462382295168936,inf
CN(CCCN1CCC(C(=N)O)(c2ccc(F)cc2)CC1)c1ccccc1.Cl,0.03654184937477112,inf
CCOC(=O)C1(Cc2ccc(O)cc2)CCCN(C(=O)c2ccc(F)cc2)C1,0.017268134281039238,inf
COC(=O)C1CCN(Cc2nc3ccc(-c4ccc5[nH]ccc5c4)cn3c(-c4ccccc4Cl)cc4)cc2-c2cccc2S1,Invalid SMILES,Invalid SMILES
CCCCNCC(O)=NC(C)c1ccc(OC)c(Br)c1,0.01753111183643341,inf
CC(C)N=C(O)CSCCc1ccnc2cc(C(C)(C)O)nn12,0.029295433312654495,inf
N=C(O)C(N=C(O)C(NS(=O)(=O)c1ccccc1)c1ccccc1)c1ccccc1,0.003459084779024124,inf
CCCc1cc(N=C(O)C(C)NC(C)c2cc(C(C)C)cc(C(=O)OC)c2)n2nc(C)nc2n1,0.025463348254561424,inf
O=[N+]([O-])c1nccnc1C(O)=NCC1COc2ccccc2O1,0.025947527959942818,inf
COc1ccc(C2Cc3cc(O)ccc3-n3cc(/C=N5CCCCCC5)nc32)c(OC)c1,Invalid SMILES,Invalid SMILES
CN(C)CCC=Cc1ccccc1.O=C(O)C(=O)O,0.015584136359393597,inf
CS(=O)c1ccc(C(O)=NCC2COc3ccccc3O2)cc1,0.012804578989744186,inf
CCC(=O)OCC(O)C(O)=NC(=O)N=C1C=C(C)CC1CCCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC=C21C,Invalid SMILES,Invalid SMILES
CN1CCC(OC(=O)CSc2nc(=N)sc2C#N)CC1,Invalid SMILES,Invalid SMILES
CCN=C(O)c1[nH]nc(-c2cccc(OC)c2)c1N,0.03237135708332062,inf
O=C(O)c1ccc(S(=O)(=O)N2CCc3ccc(Cl)cc3C2)cc1,0.012522517703473568,inf
FC(F)(F)c1ccc(-c2nc(-c3ccccn3)no2)cc1,0.007652657106518745,inf
CCCCCCCCCCCCCCCCC(=O)OCC(=O)[C@]1(O)[C@H](CC(=N)O)CC[C@H]2C3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,0.0037736904341727495,inf
COc1ccc(N2C(=O)CS/C(=C\c3ccc(S(C)(=O)=O)cc3)C2=O)cc1,0.012735028751194477,inf
COc1ccc(NC(=O)c2c(-c3ccccc3Cl)noc2C)c(OC)c1,0.020989958196878433,inf
CC(=O)c1ccc(S(=O)(=O)N2CCN(c3ncccn3)CC2)cc1.Cl.Cl,0.02471744641661644,inf
Fc1ccccc1/C=N/NC(S)=Nc1cccnc1,0.01241404190659523,inf
COCCCN1CCCC(c2cccs2)C1C.Cl,0.0251570176333189,inf
NCC(=O)OCc1ccc2c(c1)OCO2,0.019516250118613243,inf
