SMILES,D2R_Activity,D2R_pIC50,D3R_Activity,D3R_pIC50
CCOC1CCCN(C(=O)c2cc3c(cc2N)N(Cc2ccccc2)CC(CO)(C)O3)C1,0.005003601778298616,-3.8980325038286705,0.0010527480626478791,-3.84149437316135
CC1(C)OC(=O)N(CCn2ccnc2)C1c1ccccc1,0.0089589674025774,-2.79532880066526,0.0011695147259160876,-4.16219584572141
OC(CSc1nc2ccccc2s1)=NCc1ccc2c(c1)OCO2,0.009328815154731274,-3.5996266825780827,0.0016019577160477638,-3.11423633030692
CN(C(=O)Cc1ccccc1)NC(=O)CCN1C(=O)C2(CCCC2)N=C1O,0.004080212675035,-2.4249040181463553,0.00020491915347520262,-4.579408379703119
COc1cccc(Cn2c3c(c(C)c(C)nc3c3ccccc31)C(=O)N(C)Cc1cc(-3ccccc3)c(=O)cc1Cl.O=S(=O)C2(O)(O)(=O)O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CS(=O)(=O)N(CC(O)=NCC1CCCO1)C(=O)C1CCCCC1,0.003074903739616275,-3.053303902293216,0.0002602742752060294,-4.870502843041031
O=S(=O)(c1ccc2nonc2c1)N(CCCN1CCOCC1)Cc1cccc(Cl)c1Cl,0.005211335141211748,-2.7290916247839796,0.0014173653908073902,-3.6560980511736263
COc1ccc(CCN(C)Cc2nc(-c3ccc4c(c3)OCO4)no2)cc1OC.Cl,0.017007267102599144,-3.378843720557057,0.0036554778926074505,-3.199384785450678
CCN(CC)c1ccc(N2Cc3ccccc3C2=O)cc1,0.0026040109805762768,-3.4764159040692073,0.000790854508522898,-2.888427710056984
Cc1cccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C)n1,0.005269675515592098,-3.9198416825906666,0.0009629448177292943,-4.32045005566307
C=CCOc1cccc2sc(N=C(O)CCCC(O)=NCCCN=C)nc12,0.005578943993896246,-3.2221720382793926,0.0018333678599447012,-3.0428470302930317
Cc1ccccc1Cn1cnc2c(=O)n(C(C)C)c(=O)n(C)c2c1=O,0.004004437010735273,-3.3586670432912293,0.0013680896954610944,-3.8142693070690274
COc1ccc(-c2nc(CN3CCN(Cc4ccc5c(c4)OCO5)CC(C)(C)O3)c(C)o2)cc1,0.02764594368636608,-3.6053981991339024,0.0037460702005773783,-3.3421695989624647
COc1ccc(-c2cc(C(=O)N=C(O)[C@H]3COc4ccccc4O3)no2)cc1OC,0.004726632498204708,-3.5028630652277988,0.006798561662435532,-3.016578921432792
COc1ccc2[nH]cc(C(=O)c3ccco3)c(=O)c2c1,0.002265153918415308,-3.7807386720928666,0.003028209088370204,-3.3845186079126437
O=C(c1cccc(S(=O)(=O)Nn2cnc3ccccc32)c1)N1CCN(c2ccccc2)CC1,0.0031462558545172215,-3.9519585453069004,0.003111095866188407,-3.253555068771095
CC(=O)OCC(=O)C1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,0.0036403564736247063,0.35696451561407416,0.0016427062219008803,-2.1157397082582903
Cc1c(-c2cccnc2)oc2cc(O)ccc2c1=O,0.007930138148367405,-1.80712287061929,0.00740255881100893,-3.4722336354253702
CCc1ccccc1N=C(O)CSc1nc(-c2cccs2)c(Cc2ccco2)c2ccccc2n1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(CCc1ccccc1)N=C(O)COC(=O)c1ncn(-c2ccccc2)n1,0.005117963999509811,-3.8948474389944674,0.001790420850738883,-4.014861551495603
CCOP(=O)(OCC(O)CO)Oc1ccc(Cl)cc1,0.001535029150545597,-3.3849952664397103,0.0023277392610907555,-2.957773943903365
CCn1c(=NCC(=O)O)sc2cc(S(=O)(=O)N3CCCCC3)ccc21,0.0107788210734725,-4.125079118999157,0.0006943365442566574,-4.457805655958589
CCc1ccc(N=C(O)c2ccc(N=C(O)c3cc(C)on3)cc2O)cc1,0.003774309065192938,-3.629880783133638,0.003547071246430278,-4.09832607177815
O.c1c(Cc2ccccc2)cncc1OCCN1CCN(c2ncccn2)CC1,0.8870387077331543,-3.8219814078642704,0.006487307604402304,-3.5721034480799183
Nc1nnc(SCC(=O)N=c2[nH]c(-c3ccco3)cs2)s1,0.012975581921637058,-4.068770348103008,0.0015025509055703878,-3.688301489765829
C#CCN(C)c1ncnc2cc(-c3ccc(Cl)cc3Cl)sc12,0.004719616379588842,-2.139974791899366,0.0003881445445585996,-2.9638976148259575
CCOC(=O)c1sc2nc(CCCN3CCN(c4ccccc4)CC3)[nH]c(=N)c2c1C,0.2559416890144348,-3.058850950470233,0.021855084225535393,-2.894718136365368
COc1cc(OC)c(N[C@H](C(=N)O)C(=O)N(C)C)cc1OC,0.0010003509232774377,-3.523729924489434,0.004691373556852341,-4.153109472650584
O=C(c1ccco1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.0038341989275068045,-3.7420854341853635,0.0028915766160935163,-2.884025537330751
CC1CCN(C(=O)c2ccc(OCC(=O)OC(C)C)cc2)C(C(O)=NCc2ccccc2)CN1S(=O)(=O)c1ccc(F)ccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(NS(=O)(=O)c1cccc(C(O)=NC2CCCCC2)c1)c1ccc2ncsc2c1,0.005586016923189163,-3.756649317369865,0.0007556633790954947,-3.7691845898734613
Cl.OC(CN1CCN(c2ccccc2)CC1)=NN=C(O)c1cccc(O)c1O,0.14832650125026703,-3.026686411011879,0.03998008370399475,-3.6710677059610095
Cc1cccc(C)c1OCCN(CCOc1ccccc1Cl)C(=O)C(C)(C)C,0.005001225974410772,-2.102750056262308,0.0028232221957296133,-3.065388985417827
Cc1ccc(NS(=O)(=O)c2cc(N(C)C)n(-c3ccccc3)n2)cc1,0.006100672762840986,-3.5150323575009406,0.0010206091683357954,-3.5438960059572935
Cc1ccc(NC(=N)N=C(O)Cn2c(C)c(S(=O)(=O)N3CCOCC3)c(C)c2=O)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(CCN1C(=O)CSc2ncnc3ccccc23)c2ccccc21,0.004213985055685043,-2.8628953749864023,0.0011341824429109693,-2.804681202503376
OC(Cc1ccccc1)=NNc1c(-c2cccnc2)nc2ccccn12,0.0025367443449795246,-3.6357132225351485,0.00123575737234205,-3.821487922985475
Br.CCOc1cc(N2CC[C@@H](CNc3ccccc3)CC2)ccc1NCc1ccccn1,0.0031930371187627316,-3.082926343707763,0.0024165106005966663,-2.8960782438066994
CCN(CC)c1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(C)c1,0.00526491878554225,-4.103092063989211,0.00043275768985040486,-4.191095970269214
COc1ccc(OCCn2c(S)nc3c(N)c(C)ccc3c2=O)cc1,0.004071634262800217,-3.2328675053771887,0.0011975020170211792,-3.1550137312756474
COc1ccc(C[C@@H](O)CN=C(O)Nc2sccc2OC)c(OC)c1,0.011654081754386425,-3.6703561679713586,0.005794071592390537,-3.647224066283493
OC1(c2ccccc2)CCN(Cc2ccccc2)CC1,0.7071975469589233,-2.3910480620308294,0.0025663990527391434,-2.683023445043332
Fc1ccc(-c2nnc3ccc(-c4ccc5[nH]nc5n4)nn23)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccccc1CC)NC(=O)CSc1nncs1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(=Nc1ccc2ccccc2n1)/NN=C/c1ccc(O)c(O)c1O,0.010615397244691849,-2.3336860874397947,0.014755818992853165,-4.016298883666768
COc1ccc(C(O)=Nc2cccc(F)c2)c(OC)c1,0.0036390163004398346,-3.639635176880189,0.002932177623733878,-3.5510757270777322
CCOc1ccc(C(=O)OCC(O)=NC(C)c2ccc(C)cc2)cc1,0.005830720998346806,-4.189203183309379,0.0013434438733384013,-3.8691192002898243
COc1ccc(N2C(=O)/C(=C/c3ccc(-c4ccccc4)nc3)N=C2O)c(OC)c1,0.0033620221074670553,-4.038191879547819,0.002586609683930874,-3.9965963293451834
CCOP(=S)(OCC)S1(=O)CSc2ccc(NC(=O)c3ccccc3)cc21,0.0034994189627468586,-3.4287663003072986,0.000634784868452698,-3.3609108385437008
COCCN=c1nc(-c2ccc(CCCN(C)Cc3ccccn3)[nH]2)c[nH]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(c1ccco1)N1CCN(S(=O)(=O)c2cccs2)CC1,0.0062360623851418495,-3.702462415343267,0.0007558020297437906,-3.7368092717885246
Cc1nc(N2CCN(Cc3ccccc3C)CC2)c2cc[nH]c2n1,0.13619932532310486,-3.1815385309649002,0.01229918748140335,-2.6041544215690453
C=CCn1c(N)c(C(CC)=O)c(=O)nc1SCC(=O)c1ccc(Cl)cc1,0.006997017189860344,-2.4766804754756127,0.0011665301863104105,-3.5265421485913526
Cc1nn(-c2ccc(Cl)c(Cl)c2)c(=O)c2cc(N=C(O)CSC(=O)c3ccc4c(c3)CCO4)sc12,0.006621766369789839,-3.7423627254406,0.0021781392861157656,-3.3169235678745124
COc1cc(O)nc(SCc2ccccc2F)c1-c1ccccc1.Cl,0.0057800328359007835,-2.0267480216501577,0.005619903095066547,-3.3260848255318445
CC(C)CN=C(O)NC1C2CCC(C2)C1COc1c(Cl)cccc1Cl,0.011349000036716461,-3.6709965040025097,0.0004879710904788226,-3.151664986172841
COc1ccc(N=C(O)C2CCN(Cc3ccc(Br)c(C(F)(F)F)c3)CC2)cc1,0.036762356758117676,-3.8895004439043053,0.002462854841724038,-3.6191559030362006
C=CCNC(=O)CCC(O)=C1N=C(O)C12CC3CC(CC(C3)C1)C2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1sc2[nH]c(=O)c3c(c2c1Br)CCCC3,0.007464008871465921,-1.9977209164375576,0.003696231637150049,-2.8592854613692977
COc1cccc(N2CCN(C(=O)c3cc4cc(NC(=O)CCNC(=O)c5ccco5)ccc4o3)CCC2)c1,0.005328579805791378,-3.838602914008321,0.0024901418946683407,-3.4073985927064827
CN(C(=O)Cc1ccc(N2CCOCC2)c(O)c1)c1ccc(Cl)cc1,0.004606728907674551,-3.349685169689511,0.0017277193255722523,-3.8003268945081734
COc1ccc(NC(=S)CCl)cc1N=C(O)c1ccccc1,0.006695304997265339,-4.404846334069264,0.0007475255988538265,-4.3161500019500085
O=C(c1ccco1)N1CCN(CCCN=c2ccc(Cl)c[nH]2)CC1,0.5814726948738098,-3.362187045315721,0.005659591872245073,-2.383727021423498
C[C@@H](N=C(O)c1cc(N=C(O)C[n+]2c(C(F)(F)F)cccc2O)ccc1Cl)c1ccccc1,0.00555982394143939,-4.034684385168163,0.0003313799970783293,-3.685355168620893
CN(C)Cc1cc(O)c(O)cc1O.Cl,0.04821452125906944,0.5203235878944485,0.03446359187364578,-4.499271381844228
CC(NC(S)=NCCCN1CCN(c2ccccc2)CC1)c1ccc([N+](=O)[O-])cc1.O=C(O)C(=O)O,0.6527324318885803,-3.643133071296282,0.001977517269551754,-3.1116921910360635
Cc1ccc(CNS(=O)(=O)c2c(C)n[nH]c2N)cc1,0.007691446226090193,-2.7263207891468055,0.0007979779620654881,-4.17001563638944
Cc1ccc(C2=C(c3ccc(Cl)cc3)N(C(=N)c3cccs3)C(=O)N2c2nnc3ccs2)s1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOC(=O)C[C@H]1COC2(CCCc3ccccc32)O[C@H]1C(O)=N[C@@H](C)CO,0.004712472204118967,-2.640063086128186,0.005211948417127132,-2.3439913977956794
COc1ccc(OC)c(CC2CNCCN2)c1.Cl,0.01778162270784378,-4.056863254834694,0.004651925060898066,-3.6418315691091
CC(=O)N1CCc2ccc(NC(=O)c3cccs3)cc2C1,0.0030070021748542786,-4.158720714389824,0.0007878164760768414,-3.7442699714975554
CC1CN(C2CCN(C(=O)c3cc(Cl)ccc3OCC(F)(F)F)CC2)CC(C)O1.O=C(O)C(=O)O,0.02822561003267765,-4.63849966262559,0.001217350596562028,-3.653451591153104
Fc1ccc(-n2nnnc2Cc2cccs2)cc1F,0.0030355125200003386,-2.846838143623731,0.0013575829798355699,-3.381848585069643
CN(C)S(=O)(=O)c1ccc(C(C)(C)NC(=O)CCC(=O)c2ccc(F)cc2)cc1.[Br-],0.02089952863752842,-2.054743176933357,0.00046614237362518907,-3.654316153071017
Cc1cc(CN2CCN(c3cccc5c4ccn5Cc4cccnc45)CC2)on1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Clc1ccc(Cl)c(NCc2cccc3cccnc23)c1,0.004559581633657217,-2.424761818686072,0.0015846338355913758,-2.804805593225465
COC(=O)c1ccc(S(=O)(=O)N(Cc2cccnc2)C2CCCC2)cc1,0.007605927065014839,-4.057048884899368,0.0011869429145008326,-4.728602361623551
O=C(COC(=O)Cn1cnc2sc(C(=O)N3CCOCC3)cc2c1=O)NC1CCCCC1,0.004143635742366314,-4.72200771490259,0.0002976180403493345,-4.493623082795672
Cc1cc(=Nc2cccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)c2)ooo1,0.0054945615120232105,-4.11944837113982,0.0025245370343327522,-4.073823964184807
CC(Sc1nnnn1C)C(O)=Nc1ccc(Cn2ccnc2Cc2ccccc2)cc1,0.006094444543123245,-3.689437387856519,0.000540984736289829,-4.04953085559906
COc1cc(OC)c(S(=O)(=O)Nc2cccc(S(=O)(=O)Nc3ccc(F)cc3)c2)cc1C(=O)C,0.00693752383813262,-3.6109799317946596,0.0011938404059037566,-4.156042882659914
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@@]21C,0.00613999180495739,0.3907772488167294,0.004098410718142986,-2.550943516318636
OC(=Nc1ccccc1)Nc1ccc(C(=O)c2ccco2)cc1,0.007174337282776833,-4.411010433750423,0.0012470899382606149,-4.268245976906016
CCOP(=S)(OC)Oc1ncc(C)n1-c1ccc(C(C)C)cc1,0.0023876738268882036,-3.682129600208521,0.0013839013408869505,-3.5357419782663033
Cc1cccc(-n2nnc3c(N4CCN(c5ccccc5)CC4)ncnc32)c1C,0.005282243248075247,-2.8834234316878042,0.0097349276766181,-2.3326917232170357
Cl.O=c1cc2c(s1)C(c1ccccc1)=NCC2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1(O)CCN(C(=O)c2cc(-c3cccs3)on2)CC1.Cl,0.00282281544059515,-2.516401593945373,0.0026085330173373222,-2.5053577663670192
CCCCN1C(O)=Nc2ccccc2S1(=O)=O.O=C(O)C(=O)O,0.00997972022742033,-2.5984314249098666,0.0016809336375445127,-4.119274712074759
Oc1ccc(C2=NNc3ccccc3S(=O)(=O)N2)c(O)c1,0.013759929686784744,-1.5881873015865067,0.005241185426712036,-4.003458436529753
O=C(Nc1ccc(O)c(Cl)c1)c1sccc1S(=O)(=O)N1CCCC1,0.005379319190979004,-3.869570734931882,0.001184946857392788,-4.572488172408329
CSc1cccc(NCCCN2CCN(c3ccccn3)CC2)c1.O=C(O)C(=O)O,0.9160921573638916,-2.678656058879809,0.01271551102399826,-2.909244616423129
C/C(=C/c1ccc(OC)c(OC)c1OC)NC(O)=NCC1CCCO1,0.007759769447147846,-4.144320122893244,0.0018228621920570731,-4.663393864307306
C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@H]1C(=O)CO,0.006641751155257225,1.0674155421830025,0.00373073504306376,-1.7810553043625916
CC[C@H]1C(=O)N(CC(=O)N(CC)CC)C(=O)c2ccc(S(=O)(=O)O)cc21,0.004341194871813059,-2.665860945905039,0.0005663704941980541,-3.970475488125432
Cc1cc(NC(=O)Cn2cc(-c3ncc(-c4cccc(Cl)c4)o3)ccc2=O)no1,0.008824924938380718,-3.9000620653562645,0.0013322083977982402,-4.0857411037369085
CC(=O)c1cc(-c2cc(C(=O)Oc3ccc(OC(C)C)cc3)cs2)n(C(C)C)c1C,0.004652996081858873,-3.93495627137728,0.003694913350045681,-3.475637252854496
COC(=O)C1CCN(C(=O)c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)CC1,0.007503841537982225,-4.292912974295548,0.0009131812257692218,-4.220912624055739
O=c1oc(-c2ccco2)nn1CC(O)=NCc1cccc(Cl)c1Cl,0.0012805552687495947,-3.3625858130329727,0.0006311694742180407,-3.615702416345803
O=C(NCc1ccc2c(c1)OCO2)C1CCCCN1S(=O)(=O)c1ccccc1,0.0066751884296536446,-3.643771468873252,0.0005699152243323624,-4.458554340434452
CCC1(CC)O(OC(=O)Cc2ccc(OCCNC(=O)c3ccco3)cc2)C(c2ccccc2)C1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc(OC)nc(CN(C)Cc2nc(N3CCOCC3)c3c(C)cccc3n2)n1,0.004608463030308485,-3.7352167525630513,0.004727361723780632,-3.5261677256588237
N1=C(\C(c2ccccc2)c2ccccc2[N+](=O)[O-])Oc2ccccc21,0.005155706312507391,-3.8292296572767075,0.0009512437391094863,-4.235292401335195
Cn1cccc1C(O)=NN=C(O)CC1SCCCCC1=O,0.004066706169396639,-4.239216501176764,0.0005889446474611759,-4.405346743662541
COc1cccc(CN=C(O)[C@H](Cc2ccccc2)NCCc2ccccc2)c1OC,0.00038895593024790287,-3.5279958159906037,0.003021292621269822,-3.791295877931251
Fc1cccc(CCNCc2nnnn2-c2ccc(F)cc2)c1,0.021359477192163467,-2.4208636565584207,0.0014168559573590755,-2.8423753032478642
O=C(CN1CCN(C(c2ccccc2)c2ccc(F)cc2)CC1)Nc1ccc(F)cc1F,0.013634070754051208,-3.971204256875427,0.0008759508491493762,-4.195717188480437
O=C(CCCN1C(=O)[C@@H]2Sc3ccccc3C21)Nc1ccc2c(c1)OCCN2C(=O)CO,0.010382683016359806,-3.3548706730849203,0.0014244898920878768,-3.486771089948395
O=S(=O)(NCCCN1CCN(c2ccccc2)CC1)c1ccc(F)c(F)c1,0.32035812735557556,-1.6086736238309267,0.009755417704582214,-2.2853875553331497
COc1ccccc1C1(Cc2ccc(Br)cc2)CCC(=O)N(Cc2ccco2)C1,0.008381816558539867,-2.850540971877385,0.0020658397115767,-3.722712248378807
Cc1cccc(C)c1N=C(O)COC(=O)c1sc2nc3n(c(=O)c2c1C)CCCCC1CC3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(C1CC=CC1)N1CCN(CCN2CCN(c3ccccn3)CC2)CC1,0.14025655388832092,-2.6520283214835154,0.04108172282576561,-2.0629716650459384
CN(C(=O)c1cc2c(cc1Cl)OCCO2)C1CCN(C(C)(C)C)CC1,0.004856115207076073,-2.271327631812842,0.0007519495557062328,-2.4839913499653594
COc1ccc(C2=CC(=O)N(C)CC2=O)cc1Cc1cn(-c2ccccc2)c2ccccc12,0.0042462097480893135,-2.8322910834523007,0.0013374894624575973,-3.6533457198411474
Cc1cc(=O)n2nc(NS(=O)(=O)c3c(C)[nH]c4ccc(Cl)cc34)sc2n1,0.003946214448660612,-3.3725123138186013,0.001277781673707068,-3.7358309304880972
O=C(CC1CCCC1)N=c1[nH]c(C(F)(F)F)nc(=O)[nH]1,0.005410740152001381,-4.785042183348361,0.0011077288072556257,-4.219179949657622
COc1ccc2c(c1)ncn2Cc1ccccc1S(=O)(=O)N(C)C,0.0202286709100008,-2.5941981986693317,0.0008506864542141557,-3.769844348902849
CCCN(CCC)CC(=O)c1nc(CCCN2CCN(c3ccccc3Cl)CC2)no1,0.09653997421264648,-2.476391738109973,0.008738834410905838,-2.7459853240698067
OC(CN1CCN(Cc2ccco2)CC1)=Nc1ccc(C(F)(F)F)cc1,0.024992140009999275,-4.378467849573088,0.0037984754890203476,-3.838331629105845
CCOC(=O)Nc1ccc(Nc2nc3ccccc3s2)cc1,0.006058796774595976,-4.006068739932332,0.001848941552452743,-3.8649713365876996
CCc1ccc(C)c(N=C(O)CCNc2ccc(CN3CCc4ccccc4C3)cc2)c1,0.0694003477692604,-3.7251441754087766,0.0016792573733255267,-3.95403105887363
N=C(O)c1c[nH]c2ccc(F)cc12,0.005803712178021669,-2.0863403954680475,0.002276357961818576,-2.969419949607773
CCN1CCCC1CN=C(O)c1coc(S(=O)(=O)N2CCCCC2)c1,0.07892924547195435,-3.8751259753854974,0.00023206004698295146,-4.070347479534114
CC(C)CN=C(O)c1ccc(CN2CCN(Cc3cc4ccccc4n(C)c3=O)CC2)cc1,0.03524273633956909,-3.5732294596914898,0.0018263524398207664,-3.29180810064536
COc1ccc(N=C(O)C/C=C/c2ccc(N3CCN(CCN4CCCC4)CC3)cc2)cc1,0.08469665795564651,-3.724883591782434,0.021698052063584328,-2.8216250102719784
COc1ccccc1OCCC(O)=NCc1ccccc1CN1CCC(C)CC1,0.0354037769138813,-3.707333012241593,0.0007729918579570949,-3.6833200508712416
C=CCN(Cc1ccccc1)C(=O)c1ccc(N2CCN(S(=O)(=O)N(C)C)CC2)cc1,0.006011674180626869,-2.6577403690342796,0.0010391545947641134,-3.452301182195429
Br.O=C(Nc1ccc2c3c(cccc13)CC2)C(O)=Nc1ccc(-c2c(c3ccccc3o2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCS(=O)(=O)N1CCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2C1,0.005549454130232334,-3.4316157356461483,0.002805646974593401,-2.8108021701569514
O=C(NC1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1)c1cccs1,0.004420841578394175,-3.926581410856266,0.0008409417932853103,-3.8773703842762375
CC(=O)Nc1ccc([C@@H]2[C@@H]3CCCC2C(=O)N3Cc2ccccc2)cc1,0.008759946562349796,-3.5815190282285356,0.0013326399493962526,-4.185494796865614
OC(=NN1CCN(c2ccccc2)CC1)c1ccc(F)cc1,0.0035639903508126736,-3.504984934097349,0.004847440402954817,-2.3605332355135222
O=C(C1CCC1)N1CCC(n2cc(-c3ccco3)nn2)CC1,0.005616128910332918,-3.1686484568120927,0.0012697211932390928,-2.992188495162427
COc1ccc2c(CC(=O)N3CCC(C(O)=NC4CCCC4)CC3)coc2c1,0.004959728568792343,-3.7413141140359762,0.0006267413846217096,-3.8990812657410943
Nc1c(C(=O)O)cnn1-c1ccc(Cl)cc1,0.006311202887445688,-2.7283414660927363,0.0015715619083493948,-3.202200865515203
CCOc1ccc(OCC)c(-c2cc(C(O)=NCc3ccc4c(c3)OCO4)nc(=NC3CC3)n2CC(CCCN3S(=O)(=O)C3C)c2n1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cccc(N=C(S)N=C(O)NN=C(O)c2ccncc2)c1,0.0047975569032132626,-4.814548040590017,0.0007974550244398415,-4.7644817619115365
C[C@H]1CCC[C@H]2O[C@H]3[C@@H](C=C(C)C)[C@@](N=C(O)COC(=O)c4ccco4)O[C@@H]3CC[C@]21.Cl,0.009960968047380447,-4.17517828269456,0.004095650278031826,-2.920065439173218
Cc1cc(C)n(-c2nc(CNCCc3ccccc3)cs2)n1,0.013957246206700802,-3.6132336155485234,0.0019610277377068996,-3.5343294193365793
O=C(CN1CCN(c2ccccc2)CC1)OCCOc1ccccc1,0.052088093012571335,-3.807549524178766,0.007584674283862114,-3.1222638288689866
COc1cccc(NC(C2CCCO2)c2nc(C)oc2C)c1,0.00422183983027935,-4.215657175211276,0.0033030326012521982,-3.9679737942128748
CCCCN=C(O)[C@@H]1C=C(Br)N=C(c2ccccc2)CC1=O,0.0046616364270448685,-3.416788776537071,0.0031248959712684155,-3.818581626360914
CCN1C[C@H](NCc2ccc(I)cc2)C[C@@H]2CN(c3ccc(C(N)=O)cc3)CC[C@]21.O=C(O)C(F)(F)F,1.956758296728367e-06,-2.7902499353266452,0.007087664678692818,-2.248496113663446
COc1ccc(CCN=C(O)NC(O)=Nc2cccc(-n3cccn3)c2)cc1,0.004589790478348732,-4.107774723139313,0.0017158263362944126,-4.134999345516613
OC(CN1CCC2(CC1)CC(C(O)=NC1CCCCC1)C(c1ccccc1)c1ccc(F)cc1)ccc1-2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCN(CCCCN=c1occ2cc(C)ccc2c1C)C(=O)c1c[nH]c2ccccc12,0.008298137225210667,-3.4159061337332846,0.002105347579345107,-2.8910180469849256
O=C(CSc1ncccn1)N1CCC(c2ccccc2)CC1,0.007595425006002188,-3.7721255663222637,0.0019919038750231266,-3.4341918620074336
Cc1ccc(Nc2nc(=O)[nH]nc2-c2ccc(C(F)(F)F)cc2)s1,0.010380258783698082,-3.6242568660176064,0.002650648122653365,-3.390177881426464
c1ccc(-c2nc(C3CCOCC3)c3ccccc3n2)nc1,0.0017986216116696596,-3.0580941456503687,0.0028925363440066576,-2.4815133197435273
N#Cc1ccc(N=C(O)COC(=O)c2cccs2)c(F)c1,0.003769487142562866,-3.933263077803775,0.0004778322472702712,-3.8566854539243494
Cc1cc(-n2nnc(C(=O)N(CC(=O)N3CCOCC3)C(C(C)(C)C)c2-c2ccccn2)ccc1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)N1CC(C(=O)N2CCN(c3cccc(Cl)c3)CC2)CC1=O,0.0055123791098594666,-2.0635799433935205,0.0017187969060614705,-2.6345319633293367
Nc1ncnc2nc(-c3ccccc3)sc12,0.008737587369978428,-2.987473767535285,0.0016424310160800815,-2.6657150187358
Cc1ccc(C(=O)c2nnc(SCC(O)=Nc3cccc(Br)c3)n2C)cc1,0.004997907672077417,-3.7841632744794467,0.0012526254868134856,-4.029022807804953
Cc1ccc(NC(=O)COc2c(N)cccc2Cl)c(C)c1,0.006128206849098206,-4.040352517500991,0.0010360931046307087,-4.342424808461843
Cl.N#C(c1ccccc1)c1nc(-c2ccccn2)cs1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1=C(C#N)C=C(C)N=C1c1ccc2c(c1)OCO2,0.007467789575457573,-3.1314304596109976,0.0013165050186216831,-3.336876356143031
OCC[C@H]1CCN(CCCSc2ncccn2)CC1,0.04397396370768547,-3.318797056155729,0.00890058372169733,-2.707375379990676
Cc1nc(-c2cccc(NC(=O)/C=C/Cn3c(=O)oc4ccccc43)c2)cs1,0.012015493586659431,-3.8086443815617104,0.003864387981593609,-3.5663870427910487
COc1ccc(C2=NN(C(=O)c3nn(C)c4ccc(C)cc34)CC2)cc1.O=C(O)C(=O)O,0.01069209910929203,-3.7310535991334786,0.0022379455622285604,-3.5306288457885513
COc1ccc(CCNC(=O)c2cc3ccc(OCc4cc(C#N)ccc4OC)cc3o2)cc1,0.006003530230373144,-3.27776593496576,0.0015362881822511554,-3.3185088939375436
CCN(Cc1cccc(C)c1)C(=O)CCS(=O)(=O)c1ccc(/C=C/c2cccs2)cc1,0.005709124729037285,-2.868692391445437,0.0008961209678091109,-4.254695255921561
Cn1ncc(S(=O)(=O)Nc2cccc(C(=O)Nc3ccc4c(c3)OCO4)c2)c1N,0.005327003076672554,-4.097558515760954,0.0008356570033356547,-4.113596394635922
Cc1cccc(CN=C(O)CSc2nnc(-c3cccc(Cl)c3)n2N)c1,0.008701914921402931,-3.512166952991932,0.000703966012224555,-3.7247518850259196
CN(C)CCNCCCCN1C(=O)c2ccccc2Sc2ccccc21.Cl,0.06156788766384125,-2.2314551985327795,0.0014629503712058067,-2.0058484032762895
CCOc1cc(OCC(N)=O)ccc1N=C(O)CCC(C(=O)Nc1cc(C)on1)c1ccccc1C,0.004461862146854401,-4.045937850148084,0.0012849002378061414,-4.721201214527496
